Distance_(pixels),Gray_Value
367,3386.320
368,4080.000
369,3932.977
370,3717.422
371,4845.000
372,4186.781
373,3421.383
374,3526.969
375,4185.586
376,4140.562
377,3975.211
378,3975.609
379,3985.969
380,4183.594
381,4080.000
382,5103.984
383,5100.000
384,4284.000
385,3364.805
386,4080.000
387,3570.000
388,4242.562
389,4690.008
390,4191.562
391,3838.945
392,3668.812
393,3883.172
394,4080.000
395,4372.852
396,3667.219
397,4238.180
398,4652.156
399,3854.883
400,3888.750
401,3185.906
402,3504.656
403,3570.000
404,3797.906
405,3570.000
406,3663.234
407,3384.328
408,3640.125
409,3987.961
410,3498.281
411,4536.211
412,4607.531
413,3915.445
414,3825.000
415,4679.648
416,5023.500
417,3991.148
418,3491.906
419,3324.164
420,3490.312
421,4006.289
422,3233.719
423,4330.617
424,4335.000
425,4671.680
426,4333.406
427,4845.797
428,5444.250
429,5610.000
430,5518.359
431,4673.273
432,3997.125
433,4005.094
434,4762.922
435,4946.602
436,3396.281
437,3744.117
438,3825.000
439,3839.742
440,4430.625
441,4255.711
442,4492.781
443,7787.062
444,8123.344
445,5454.609
446,4025.812
447,3748.102
448,3289.500
449,4487.203
450,3900.703
451,3691.523
452,4559.719
453,3315.000
454,4186.781
455,3603.867
456,3570.000
457,4298.742
458,4952.578
459,4839.820
460,3856.875
461,4192.359
462,3895.922
463,3895.523
464,4009.875
465,5030.273
466,5981.344
467,4707.141
468,3775.594
469,4998.797
470,4725.469
471,3690.328
472,4966.125
473,5044.617
474,4911.141
475,5544.258
476,4910.344
477,4849.781
478,3892.734
479,4654.148
480,4590.000
481,5035.055
482,6057.047
483,6822.445
484,5217.938
485,5631.914
486,5817.188
487,5560.195
488,9339.375
489,8655.656
490,6522.422
491,7104.938
492,5276.906
493,3962.859
494,4393.172
495,3627.773
496,4194.750
497,4136.977
498,4051.312
499,4870.898
500,4701.562
501,4623.469
502,6390.141
503,9726.656
504,10091.625
505,7568.320
506,5651.438
507,5619.961
508,9677.250
509,12275.859
510,9956.953
511,10706.016
512,22236.000
513,39593.531
514,30776.906
515,32012.461
516,45224.250
517,39830.602
518,56837.109
519,60272.438
520,51924.375
521,62749.125
522,65025.000
523,65025.000
524,63407.344
525,41696.484
526,31584.938
527,64169.953
528,65025.000
529,62956.711
530,60124.219
531,65025.000
532,64981.969
533,64982.367
534,64386.703
535,43069.102
536,42173.812
537,40908.375
538,50682.844
539,65025.000
540,65025.000
541,65025.000
542,64946.906
543,29140.125
544,25449.000
545,34223.789
546,48941.672
547,65025.000
548,65025.000
549,61507.992
550,29416.641
551,21272.977
552,12067.875
553,28785.914
554,34274.391
555,27864.727
556,64958.062
557,65025.000
558,50248.547
559,17937.258
560,34456.875
561,29750.133
562,23721.375
563,40682.859
564,59177.531
565,49832.578
566,20898.047
567,12893.438
568,11765.062
569,11134.336
570,11419.219
571,18269.953
572,52616.062
573,62542.336
574,63999.422
575,63652.383
576,46716.000
577,63364.312
578,65025.000
579,65025.000
580,33532.500
581,20526.703
582,27335.203
583,20003.555
584,12055.125
585,15694.453
586,27334.406
587,38821.758
588,43520.531
589,31247.062
590,19802.344
591,16062.609
592,18474.750
593,26443.500
594,30416.719
595,26769.023
596,17051.531
597,12593.812
598,35736.656
599,57049.078
600,49326.562
601,43207.359
602,48513.750
603,37144.336
604,19941.000
605,22485.820
606,30931.500
607,27263.883
608,19686.000
609,13926.188
610,6315.234
611,3616.219
612,3825.000
613,5100.000
614,4335.000
615,3334.922
616,3305.438
617,4070.836
618,3332.531
619,3833.367
620,5355.000
621,6097.289
622,4327.828
623,4603.547
624,5814.000
625,4085.977
626,4085.578
627,6140.719
628,8434.125
629,7896.234
630,6351.094
631,5599.242
632,5610.000
633,4587.211
634,5107.172
635,6123.984
636,5348.625
637,4338.586
638,4849.781
639,5099.602
640,3570.000
641,3570.797
642,3318.188
643,3573.586
644,3570.000
645,3061.992
646,3312.609
647,3822.211
648,3573.188
649,4069.242
650,3581.953
651,3829.383
652,2809.781
653,3585.539
654,3825.000
655,4554.141
656,4067.250
657,3315.000
658,3825.000
659,4095.141
660,3577.969
661,4573.266
662,4071.234
663,5081.672
664,4854.562
665,4599.961
666,3825.000
667,4291.969
668,4013.062
669,4056.891
670,4056.094
671,4273.242
672,3595.500
673,4805.555
674,5059.359
675,5837.109
676,5879.344
677,5188.453
678,5670.562
679,5641.078
680,4350.938
681,4318.664
682,4506.328
683,4045.734
684,3622.594
685,4607.930
686,6101.672
687,5553.820
688,4551.750
689,4138.570
690,4119.844
691,3549.680
692,2887.875
693,3740.531
694,3570.000
695,3591.914
696,4035.375
697,3870.422
698,6096.891
699,5841.492
700,4358.906
701,4031.391
702,3339.703
703,2980.711
704,4105.500
705,4386.797
706,4053.703
707,3919.828
708,3770.812
709,4052.508
710,4135.781
711,4023.422
712,3541.312
713,3628.172
714,3315.000
715,3854.883
716,3315.000
717,4080.000
718,4080.000
719,3825.000
720,3506.250
721,3950.906
722,3570.000
723,3980.789
724,3979.594
725,5287.266
726,5100.000
727,3604.664
728,3570.000
729,3860.461
730,3570.000
731,3788.742
732,3825.000
733,3315.000
734,3532.547
735,4438.594
736,4373.250
737,4118.648
738,3648.094
739,3903.891
740,3259.219
741,3140.484
742,3570.000
743,3479.156
744,4548.562
745,4631.836
746,4931.062
747,4292.367
748,3781.969
749,3526.570
750,3534.141
751,3580.359
752,4003.500
753,3644.906
754,3105.422
755,3779.180
756,3523.781
757,3893.531
758,3409.031
759,3967.242
760,4080.000
761,2901.422
762,3727.781
763,3775.992
764,3981.188
765,3209.414
766,4230.609
767,3926.203
768,3468.000
769,3621.398
770,4028.203
771,3772.805
772,3472.781
773,3165.984
774,3475.172
775,3623.789
776,3407.438
777,4225.828
778,3934.969
779,3880.383
780,4279.219
781,4620.281
782,3768.422
783,3428.953
784,3684.750
785,4474.453
786,3963.656
787,3373.570
788,3570.000
789,3884.367
790,6108.047
791,3375.164
792,3509.438
793,4152.117
794,4273.641
795,3948.516
796,3632.156
797,3440.109
798,4142.953
799,4144.945
800,3761.250
801,4142.555
802,4399.547
803,4084.781
804,4720.688
805,3504.258
806,3248.859
807,4335.000
808,3570.000
809,3570.000
810,3315.000
811,3009.398
812,3805.875
813,3638.930
814,3639.328
815,3755.273
816,3315.000
817,3868.430
818,3244.078
819,3866.039
820,3131.719
821,3752.883
822,3787.547
823,4116.258
824,3678.375
825,3496.289
826,3495.891
827,3495.492
828,3644.906
829,3465.609
830,3466.406
831,3417.797
832,3544.500
833,3978.797
834,4002.703
835,3370.781
836,3944.531
837,3589.523
838,3393.891
839,2963.578
840,3060.000
841,3650.086
842,3154.031
843,3905.883
844,3732.562
845,3661.641
846,2722.922
847,3660.047
848,3404.250
849,3653.273
850,2976.328
851,4166.859
852,3399.469
853,3485.133
854,3485.531
855,3484.336
856,2977.125
857,3825.000
858,3651.281
859,3395.484
860,3402.656
861,3403.055
862,3158.812
863,3902.297
864,3327.750
865,4231.406
866,7873.922
867,4483.219
868,3825.000
869,4590.000
870,3641.719
871,3315.000
872,3222.562
873,3338.508
874,3570.000
875,3502.266
876,3126.938
877,3636.141
878,3030.516
879,3155.227
880,3601.875
881,3599.883
882,3184.312
883,3315.000
884,3315.000
885,3884.766
886,3962.062
887,4138.172
888,4080.000
889,4745.789
890,5665.781
891,5154.984
892,4744.594
893,3315.000
894,3618.609
895,3773.203
896,3162.000
897,3417.398
898,3417.797
899,3976.805
900,3777.188
901,4335.000
902,4937.438
903,4680.844
904,3719.812
905,3315.000
906,3377.953
907,3612.234
908,4335.000
909,4926.281
910,4737.422
911,3609.047
912,4233.000
913,3862.453
914,3533.344
915,3789.141
916,4115.062
917,3349.266
918,3459.234
919,3315.000
920,3060.000
921,3744.117
922,3090.281
923,3427.758
924,3315.000
925,4307.109
926,4872.094
927,4642.594
928,4271.250
929,3339.703
930,3825.000
931,4984.055
932,4240.969
933,4356.516
934,4197.141
935,4550.156
936,4825.875
937,4671.680
938,4080.000
939,4182.398
940,3299.062
941,3689.930
942,4349.344
943,3704.273
944,4468.875
945,4201.523
946,3536.531
947,3957.680
948,3683.156
949,4203.117
950,3562.031
951,4211.086
952,3949.312
953,3830.578
954,3440.109
955,3825.000
956,4593.188
957,3953.695
958,4078.406
959,4079.203
960,4207.500
961,4207.898
962,3316.594
963,3698.695
964,3566.812
965,3315.000
966,3834.562
967,4080.000
968,4204.312
969,4065.656
970,3570.000
971,3315.000
972,3825.000
973,3947.320
974,3813.844
975,3303.047
976,3315.000
977,3060.000
978,3329.344
979,3434.930
980,3330.938
981,4215.867
982,4471.266
983,4590.000
984,3452.062
985,3942.539
986,4355.719
987,4590.000
988,3941.344
989,3825.000
990,3685.547
991,4359.703
992,3965.250
993,4335.000
994,3570.000
995,3570.000
996,3654.469
997,4251.727
998,3457.641
999,3570.000
1000,4080.000
1001,3615.820
1002,4013.062
1003,4072.430
1004,3315.000
1005,3570.000
1006,3570.000
1007,4447.359
1008,5284.875
1009,4923.094
1010,4080.000
1011,3784.359
1012,3825.000
1013,4144.148
1014,3632.953
1015,3930.586
1016,3659.250
1017,3720.211
1018,4276.828
1019,4533.023
1020,3928.594
1021,3776.391
1022,3726.188
1023,3367.195
1024,3723.000
1025,3928.594
1026,4181.203
1027,4026.609
1028,4837.031
1029,5345.039
1030,4123.828
1031,4136.578
1032,4137.375
1033,3628.172
1034,3570.000
1035,4432.617
1036,4966.125
1037,5064.539
1038,3921.422
1039,3411.023
1040,3920.625
1041,3539.320
1042,3605.859
1043,3985.570
1044,3985.969
1045,4335.000
1046,4241.766
1047,3732.164
1048,3684.750
1049,3683.156
1050,3753.281
1051,5008.758
1052,3570.000
1053,3644.109
1054,3974.812
1055,3990.352
1056,2907.000
1057,3492.703
1058,3158.812
1059,3324.164
1060,3490.312
1061,3140.484
1062,3911.859
1063,3738.539
1064,3656.062
1065,3231.328
1066,3995.531
1067,4079.203
1068,3995.531
1069,4080.000
1070,3570.000
1071,2888.273
1072,3225.750
1073,3487.523
1074,3232.922
1075,3141.680
1076,3570.000
1077,4160.883
1078,3985.969
1079,4014.656
1080,4255.312
1081,3649.289
1082,4001.109
1083,3883.969
1084,3903.094
1085,3215.391
1086,3315.000
1087,3238.102
1088,3315.000
1089,3570.000
1090,4362.891
1091,4230.609
1092,3930.188
1093,4185.984
1094,3644.109
1095,3677.578
1096,3279.938
1097,3788.344
1098,3642.516
1099,4445.766
1100,3641.719
1101,3753.680
1102,3527.766
1103,3895.523
1104,4009.875
1105,3199.453
1106,4149.328
1107,4169.648
1108,4285.594
1109,3145.664
1110,3570.000
1111,3892.336
1112,4013.062
1113,4590.000
1114,4712.719
1115,3512.227
1116,3380.344
1117,4015.055
1118,3699.094
1119,4335.000
1120,3825.000
1121,3889.945
1122,4080.000
1123,4460.109
1124,4073.625
1125,3562.031
1126,3244.078
1127,3375.961
1128,4019.438
1129,3690.328
1130,3960.469
1131,4020.633
1132,3432.938
1133,3235.711
1134,4357.312
1135,4416.680
1136,4647.375
1137,4476.047
1138,4136.578
1139,4365.281
1140,3681.562
1141,3935.766
1142,4025.016
1143,2968.758
1144,3021.750
1145,4173.633
1146,4376.438
1147,3825.000
1148,4080.000
1149,3825.000
1150,4434.609
1151,4182.797
1152,3876.000
1153,3926.203
1154,4029.797
1155,4179.609
1156,4236.188
1157,4030.992
1158,3873.609
1159,5210.367
1160,3968.438
1161,3570.000
1162,3475.969
1163,4195.148
1164,3570.000
1165,3406.641
1166,4198.734
1167,5264.953
1168,4590.000
1169,4246.547
1170,3781.172
1171,3570.000
1172,3401.062
1173,4462.898
1174,4248.938
1175,3524.180
1176,3611.438
1177,3652.078
1178,3610.641
1179,3435.727
1180,3394.688
1181,4001.109
1182,3942.141
1183,4195.945
1184,3863.250
1185,4769.297
1186,3787.547
1187,3968.836
1188,4261.688
1189,4116.258
1190,4331.016
1191,5093.227
1192,5135.062
1193,5471.344
1194,4879.266
1195,4964.531
1196,5543.062
1197,5133.070
1198,5100.000
1199,4209.094
1200,4207.500
1201,4719.094
1202,4782.844
1203,4436.602
1204,3898.312
1205,4530.234
1206,3540.516
1207,3511.828
1208,4137.375
1209,3711.445
1210,3741.328
1211,3570.000
1212,4253.719
1213,3596.695
1214,3112.594
1215,3747.305
1216,3774.000
1217,3135.305
1218,3084.703
1219,2622.914
1220,3012.188
1221,4287.984
1222,4033.781
1223,4244.156
1224,3614.625
1225,4356.914
1226,3613.031
1227,3846.117
1228,4080.000
1229,3315.000
1230,3119.766
1231,3628.570
1232,3901.500
1233,4173.633
1234,4098.328
1235,4115.859
1236,3112.594
1237,3859.266
1238,3570.000
1239,3857.672
1240,3856.875
1241,3330.539
1242,3554.859
1243,3555.258
1244,4051.312
1245,5016.328
1246,3811.453
1247,4295.555
1248,3850.500
1249,4347.352
1250,2876.719
1251,3570.000
1252,3603.469
1253,4823.484
1254,4845.000
1255,4089.961
1256,4306.312
1257,2841.656
1258,4616.297
1259,5371.734
1260,4103.906
1261,3322.570
1262,3336.516
1263,4314.680
1264,3570.000
1265,3819.023
1266,4074.422
1267,3570.000
1268,3565.219
1269,3060.000
1270,3832.969
1271,3577.172
1272,4580.438
1273,4332.211
1274,3822.609
1275,3326.953
1276,3329.344
1277,4081.195
1278,4586.812
1279,4844.602
1280,0.000
