Distance_(pixels),Gray_Value
424,3315
425,3570
426,3315
427,3570
428,4335
429,4080
430,3570
431,4080
432,4845
433,4590
434,5355
435,5610
436,3825
437,3825
438,3825
439,5100
440,4590
441,4845
442,3570
443,5100
444,4590
445,3570
446,3060
447,3570
448,3570
449,3315
450,3825
451,3060
452,3315
453,3570
454,3570
455,4845
456,5100
457,4590
458,3825
459,3825
460,3570
461,3315
462,4845
463,4335
464,3060
465,3570
466,3315
467,3825
468,3825
469,3315
470,3570
471,2805
472,3825
473,4080
474,4080
475,3315
476,3060
477,3570
478,3315
479,4590
480,4590
481,5355
482,3825
483,3060
484,3570
485,3570
486,3570
487,3315
488,4335
489,4590
490,3060
491,2805
492,3825
493,4335
494,4335
495,5355
496,4845
497,3060
498,3315
499,4080
500,3060
501,3315
502,4080
503,4335
504,3315
505,3570
506,3825
507,3825
508,3315
509,3060
510,3570
511,4335
512,4590
513,4080
514,4080
515,3825
516,3825
517,3825
518,3825
519,3315
520,4080
521,3570
522,3825
523,4590
524,5100
525,4335
526,5355
527,6885
528,5355
529,3825
530,3570
531,3570
532,3825
533,4080
534,5100
535,5865
536,3825
537,3570
538,5355
539,5100
540,3825
541,3570
542,3060
543,4335
544,5355
545,5610
546,4845
547,4080
548,3315
549,3060
550,3315
551,3570
552,4335
553,3825
554,3060
555,3570
556,3570
557,3315
558,3060
559,2805
560,3315
561,3825
562,3570
563,3570
564,3825
565,3315
566,3060
567,3570
568,3570
569,3060
570,3315
571,4080
572,4335
573,4335
574,4080
575,3825
576,3825
577,4335
578,3315
579,3570
580,4335
581,4335
582,4335
583,3570
584,3825
585,3825
586,4335
587,4590
588,4845
589,4590
590,5100
591,3570
592,3315
593,4335
594,4080
595,4080
596,3060
597,3570
598,3315
599,4080
600,3825
601,4080
602,4335
603,4335
604,3315
605,3315
606,4080
607,4335
608,3570
609,3060
610,3570
611,3570
612,3570
613,4590
614,4080
615,3825
616,3570
617,5100
618,5355
619,5865
620,5355
621,4590
622,3315
623,4080
624,3825
625,4080
626,4080
627,3570
628,4080
629,3315
630,3060
631,4335
632,3060
633,3570
634,3825
635,3570
636,4080
637,4590
638,4590
639,3825
640,3825
641,3570
642,3825
643,4845
644,5355
645,4080
646,3825
647,4335
648,3570
649,3825
650,3570
651,4080
652,3825
653,4845
654,4590
655,4590
656,5610
657,6375
658,4590
659,4080
660,4335
661,4845
662,3570
663,3570
664,4335
665,3315
666,4335
667,4335
668,4845
669,4335
670,3570
671,3825
672,4080
673,3570
674,3060
675,4335
676,4080
677,3315
678,4335
679,4590
680,4590
681,3570
682,3825
683,3825
684,3315
685,4080
686,5865
687,5100
688,4080
689,3315
690,4335
691,4845
692,4590
693,5100
694,4335
695,3825
696,3315
697,4335
698,3315
699,3315
700,3060
701,3060
702,3315
703,3570
704,4845
705,4845
706,3825
707,3570
708,3825
709,3825
710,3060
711,2295
712,4335
713,3825
714,3570
715,4845
716,5100
717,5100
718,4845
719,4335
720,3825
721,3060
722,3825
723,4845
724,7140
725,6630
726,6375
727,4845
728,3570
729,3315
730,4080
731,3315
732,3315
733,3315
734,4590
735,4590
736,4080
737,4335
738,4080
739,4080
740,6375
741,6120
742,4335
743,3570
744,3060
745,4845
746,6630
747,6630
748,5865
749,5100
750,3825
751,3570
752,4080
753,3570
754,5355
755,7395
756,9180
757,7140
758,5610
759,4335
760,4080
761,4845
762,4080
763,4590
764,5100
765,4335
766,3825
767,3060
768,3570
769,3315
770,3315
771,4335
772,3825
773,3825
774,4335
775,4080
776,4080
777,3570
778,3570
779,4080
780,3315
781,3315
782,2805
783,4080
784,4590
785,4845
786,5865
787,5355
788,4335
789,3315
790,3825
791,3570
792,4080
793,4080
794,4335
795,4335
796,3825
797,3315
798,4080
799,5355
800,6885
801,5865
802,5100
803,3570
804,4845
805,5865
806,5610
807,5355
808,4845
809,3825
810,4845
811,3570
812,3315
813,4080
814,4080
815,3570
816,3315
817,2805
818,4335
819,4590
820,4845
821,5100
822,4845
823,3570
824,3315
825,3315
826,4080
827,3570
828,3825
829,4845
830,4845
831,3315
832,3315
833,5355
834,7395
835,5610
836,3315
837,4080
838,4080
839,4590
840,3825
841,3825
842,3315
843,3570
844,3570
845,4845
846,4845
847,4080
848,4335
849,3825
850,4080
851,4080
852,3315
853,3315
854,4080
855,4590
856,5100
857,4335
858,3825
859,4080
860,5355
861,6375
862,6630
863,7395
864,6375
865,5865
866,5610
867,4080
868,4335
869,4080
870,4080
871,4590
872,3570
873,4080
874,5100
875,6120
876,5355
877,4845
878,6120
879,7650
880,6120
881,3570
882,4080
883,4590
884,4590
885,4590
886,4080
887,4080
888,4335
889,3825
890,3060
891,4080
892,3825
893,3570
894,4080
895,3060
896,3570
897,4845
898,5355
899,4335
900,4335
901,4590
902,4590
903,4080
904,7395
905,9690
906,6630
907,3825
908,4335
909,4590
910,3570
911,5865
912,7140
913,5610
914,4080
915,6630
916,10200
917,9180
918,6120
919,8925
920,11475
921,8160
922,8160
923,11730
924,10200
925,10200
926,13770
927,14535
928,7905
929,10710
930,15810
931,13260
932,11475
933,14790
934,18870
935,15555
936,9180
937,9945
938,18360
939,19635
940,13005
941,12240
942,22185
943,49470
944,54570
945,64515
946,65025
947,65025
948,65025
949,65025
950,65025
951,65025
952,65025
953,65025
954,65025
955,65025
956,65025
957,65025
958,65025
959,65025
960,65025
961,65025
962,65025
963,65025
964,64770
965,65025
966,65025
967,65025
968,65025
969,65025
970,41565
971,65025
972,65025
973,64260
974,65025
975,65025
976,65025
977,39780
978,14535
979,14280
980,12240
981,24735
982,49725
983,49980
984,18105
985,22950
986,31110
987,23715
988,60180
989,64770
990,38760
991,15555
992,42330
993,65025
994,64770
995,48960
996,65025
997,61200
998,41820
999,44115
1000,28305
1001,12495
1002,15555
1003,19890
1004,11730
1005,20910
1006,53550
1007,59160
1008,33660
1009,19635
1010,19890
1011,21930
1012,13260
1013,9180
1014,10455
1015,11730
1016,7650
1017,6885
1018,9690
1019,18105
1020,29070
1021,28050
1022,30345
1023,59925
1024,62730
1025,36465
1026,19635
1027,17340
1028,21420
1029,21675
1030,21930
1031,24480
1032,26265
1033,26010
1034,25500
1035,31110
1036,27540
1037,14535
1038,7140
1039,10710
1040,13005
1041,9180
1042,5100
1043,3570
1044,4590
1045,5865
1046,7650
1047,7395
1048,4080
1049,5100
1050,5355
1051,4590
1052,3315
1053,4335
1054,5610
1055,5865
1056,4845
1057,4845
1058,7650
1059,9435
1060,6120
1061,4845
1062,5610
1063,4590
1064,3825
1065,4590
1066,7650
1067,7395
1068,7395
1069,5610
1070,4335
1071,4080
1072,4590
1073,4335
1074,4845
1075,5355
1076,3825
1077,4335
1078,4335
1079,4335
1080,6375
1081,5355
1082,4845
1083,4590
1084,4335
1085,3315
1086,3570
1087,2805
1088,3825
1089,3570
1090,3315
1091,3315
1092,3570
1093,3315
1094,4080
1095,4845
1096,5100
1097,5355
1098,4845
1099,3825
1100,4080
1101,4335
1102,4080
1103,3570
1104,3825
1105,5610
1106,5610
1107,4590
1108,4080
1109,3060
1110,4335
1111,5100
1112,5100
1113,4335
1114,4080
1115,3570
1116,4080
1117,3825
1118,3570
1119,4335
1120,3570
1121,3825
1122,4845
1123,7140
1124,7395
1125,5100
1126,4335
1127,4335
1128,3570
1129,3570
1130,3825
1131,3825
1132,4080
1133,4335
1134,4080
1135,3825
1136,3570
1137,3315
1138,3825
1139,4590
1140,4590
1141,4080
1142,3825
1143,3570
1144,3825
1145,3825
1146,4335
1147,4845
1148,3825
1149,3570
1150,3315
1151,3060
1152,4080
1153,3315
1154,3060
1155,3825
1156,3060
1157,3825
1158,3315
1159,4080
1160,3570
1161,3570
1162,4590
1163,6885
1164,9435
1165,7650
1166,6375
1167,4845
1168,5100
1169,5100
1170,3570
1171,5355
1172,6630
1173,5355
1174,3570
1175,4335
1176,4080
1177,3315
1178,4590
1179,6885
1180,6120
1181,4845
1182,3570
1183,4335
1184,3825
1185,2295
1186,3570
1187,6630
1188,7395
1189,6120
1190,4845
1191,3570
1192,3315
1193,3570
1194,4335
1195,4335
1196,3060
1197,3570
1198,4080
1199,3825
1200,4335
1201,4335
1202,4080
1203,3570
1204,3570
1205,4080
1206,4335
1207,4080
1208,5355
1209,8670
1210,9690
1211,5610
1212,3315
1213,3570
1214,2550
1215,4080
1216,4335
1217,2805
1218,3315
1219,3825
1220,4335
1221,4080
1222,3315
1223,5100
1224,4845
1225,4080
1226,3060
1227,4335
1228,3825
1229,4080
1230,4845
1231,4590
1232,4080
1233,3825
1234,4335
1235,3315
1236,3315
1237,4080
1238,5100
1239,4590
1240,3825
1241,4080
1242,4590
1243,3825
1244,4080
1245,3825
1246,4080
1247,3825
1248,4335
1249,5355
1250,4845
1251,3825
1252,4335
1253,4080
1254,3825
1255,4845
1256,5100
1257,6630
1258,6375
1259,3570
1260,4845
1261,4080
1262,4590
1263,7650
1264,6375
1265,4845
1266,5100
1267,5865
1268,5610
1269,4590
1270,4080
1271,6630
1272,5865
1273,5100
1274,6120
1275,5355
1276,4335
1277,5865
1278,5355
1279,3570
1280,4335
1281,4590
1282,5865
1283,4845
1284,0
