Distance_(pixels),Gray_Value
454,0.109804
455,0.098039
456,0.047059
457,0.043137
458,0.047059
459,0.027451
460,0.003922
461,0.011765
462,0.000000
463,0.000000
464,0.000000
465,0.000000
466,0.000000
467,0.000000
468,0.000000
469,0.000000
470,0.019608
471,0.027451
472,0.007843
473,0.023529
474,0.035294
475,0.015686
476,0.023529
477,0.058824
478,0.050980
479,0.035294
480,0.023529
481,0.007843
482,0.007843
483,0.011765
484,0.007843
485,0.000000
486,0.000000
487,0.007843
488,0.019608
489,0.027451
490,0.031373
491,0.000000
492,0.000000
493,0.000000
494,0.000000
495,0.000000
496,0.000000
497,0.000000
498,0.000000
499,0.000000
500,0.019608
501,0.031373
502,0.074510
503,0.105882
504,0.098039
505,0.066667
506,0.035294
507,0.054902
508,0.101961
509,0.121569
510,0.058824
511,0.039216
512,0.105882
513,0.125490
514,0.078431
515,0.027451
516,0.023529
517,0.007843
518,0.000000
519,0.003922
520,0.019608
521,0.000000
522,0.000000
523,0.000000
524,0.000000
525,0.000000
526,0.011765
527,0.015686
528,0.011765
529,0.007843
530,0.000000
531,0.011765
532,0.039216
533,0.011765
534,0.000000
535,0.000000
536,0.000000
537,0.023529
538,0.019608
539,0.003922
540,0.023529
541,0.062745
542,0.109804
543,0.109804
544,0.062745
545,0.054902
546,0.023529
547,0.000000
548,0.000000
549,0.000000
550,0.007843
551,0.019608
552,0.015686
553,0.015686
554,0.031373
555,0.023529
556,0.007843
557,0.007843
558,0.011765
559,0.015686
560,0.023529
561,0.027451
562,0.000000
563,0.000000
564,0.003922
565,0.007843
566,0.019608
567,0.054902
568,0.078431
569,0.054902
570,0.000000
571,0.000000
572,0.007843
573,0.027451
574,0.047059
575,0.027451
576,0.000000
577,0.000000
578,0.015686
579,0.023529
580,0.023529
581,0.007843
582,0.003922
583,0.019608
584,0.047059
585,0.082353
586,0.098039
587,0.117647
588,0.125490
589,0.098039
590,0.070588
591,0.090196
592,0.094118
593,0.058824
594,0.043137
595,0.050980
596,0.027451
597,0.000000
598,0.003922
599,0.011765
600,0.000000
601,0.000000
602,0.003922
603,0.015686
604,0.000000
605,0.000000
606,0.054902
607,0.109804
608,0.101961
609,0.066667
610,0.058824
611,0.043137
612,0.011765
613,0.000000
614,0.000000
615,0.000000
616,0.000000
