Distance_(pixels),Gray_Value
214,0.000000
215,0.019608
216,0.019608
217,0.003922
218,0.015686
219,0.047059
220,0.098039
221,0.105882
222,0.050980
223,0.011765
224,0.031373
225,0.050980
226,0.078431
227,0.086275
228,0.054902
229,0.027451
230,0.023529
231,0.035294
232,0.039216
233,0.101961
234,0.160784
235,0.156863
236,0.086275
237,0.027451
238,0.023529
239,0.058824
240,0.082353
241,0.074510
242,0.035294
243,0.015686
244,0.035294
245,0.054902
246,0.023529
247,0.027451
248,0.031373
249,0.035294
250,0.105882
251,0.137255
252,0.101961
253,0.050980
254,0.027451
255,0.035294
256,0.039216
257,0.031373
258,0.023529
259,0.011765
260,0.011765
261,0.035294
262,0.047059
263,0.023529
264,0.015686
265,0.027451
266,0.074510
267,0.105882
268,0.054902
269,0.015686
270,0.039216
271,0.031373
272,0.019608
273,0.011765
274,0.019608
275,0.050980
276,0.062745
277,0.047059
278,0.011765
279,0.031373
280,0.101961
281,0.113725
282,0.070588
283,0.058824
284,0.082353
285,0.090196
286,0.094118
287,0.082353
288,0.078431
289,0.109804
290,0.141176
291,0.090196
292,0.031373
293,0.054902
294,0.098039
295,0.078431
296,0.047059
297,0.054902
298,0.062745
299,0.098039
300,0.156863
301,0.156863
302,0.078431
303,0.023529
304,0.070588
305,0.094118
306,0.066667
307,0.031373
308,0.011765
309,0.027451
310,0.090196
311,0.129412
312,0.090196
313,0.035294
314,0.019608
315,0.062745
316,0.141176
317,0.090196
318,0.039216
319,0.039216
320,0.058824
321,0.152941
322,0.149020
323,0.062745
324,0.015686
325,0.011765
326,0.035294
327,0.043137
328,0.039216
329,0.031373
330,0.023529
331,0.054902
332,0.039216
333,0.003922
334,0.000000
335,0.019608
336,0.031373
337,0.031373
338,0.113725
339,0.113725
340,0.031373
341,0.031373
342,0.054902
343,0.113725
344,0.109804
345,0.039216
346,0.023529
347,0.043137
348,0.035294
349,0.047059
350,0.043137
351,0.058824
352,0.050980
353,0.070588
354,0.172549
355,0.180392
356,0.078431
357,0.019608
358,0.011765
359,0.011765
360,0.023529
361,0.090196
362,0.156863
363,0.145098
364,0.082353
365,0.043137
366,0.066667
367,0.149020
368,0.172549
369,0.086275
370,0.066667
371,0.082353
372,0.039216
373,0.023529
374,0.023529
375,0.019608
376,0.039216
377,0.078431
378,0.094118
379,0.047059
380,0.019608
381,0.058824
382,0.070588
383,0.047059
384,0.027451
385,0.039216
386,0.043137
387,0.031373
388,0.031373
389,0.113725
390,0.223529
391,0.129412
392,0.015686
393,0.031373
394,0.035294
395,0.027451
396,0.039216
397,0.062745
398,0.156863
399,0.247059
400,0.290196
401,0.180392
402,0.070588
403,0.117647
404,0.129412
405,0.082353
406,0.043137
407,0.047059
408,0.058824
409,0.070588
410,0.070588
411,0.054902
412,0.023529
413,0.007843
414,0.000000
415,0.007843
416,0.019608
417,0.015686
418,0.031373
419,0.007843
420,0.035294
421,0.113725
422,0.105882
423,0.047059
424,0.007843
425,0.011765
426,0.058824
427,0.098039
428,0.070588
429,0.043137
430,0.019608
431,0.000000
432,0.015686
433,0.043137
434,0.125490
435,0.156863
436,0.086275
437,0.047059
438,0.062745
439,0.082353
440,0.078431
441,0.062745
442,0.066667
443,0.070588
444,0.054902
445,0.031373
446,0.027451
447,0.027451
448,0.031373
449,0.047059
450,0.047059
451,0.039216
452,0.031373
453,0.105882
454,0.188235
455,0.156863
456,0.074510
457,0.039216
458,0.078431
459,0.086275
460,0.062745
461,0.035294
462,0.043137
463,0.047059
464,0.035294
465,0.015686
466,0.007843
467,0.007843
468,0.011765
469,0.011765
470,0.000000
471,0.000000
472,0.015686
473,0.011765
474,0.007843
475,0.007843
476,0.031373
477,0.086275
478,0.086275
479,0.031373
480,0.054902
481,0.058824
482,0.027451
483,0.039216
484,0.090196
485,0.101961
486,0.082353
487,0.066667
488,0.035294
489,0.007843
490,0.015686
491,0.023529
492,0.007843
493,0.011765
494,0.023529
495,0.066667
496,0.133333
497,0.164706
498,0.125490
499,0.047059
500,0.086275
501,0.227451
502,0.215686
503,0.113725
504,0.074510
505,0.082353
506,0.082353
507,0.086275
508,0.090196
509,0.050980
510,0.031373
511,0.101961
512,0.156863
513,0.066667
514,0.007843
515,0.000000
516,0.031373
517,0.070588
518,0.054902
519,0.023529
520,0.027451
521,0.019608
522,0.035294
523,0.047059
524,0.039216
525,0.023529
526,0.031373
527,0.039216
528,0.047059
529,0.023529
530,0.054902
531,0.101961
532,0.043137
533,0.156863
534,0.301961
535,0.180392
536,0.098039
537,0.160784
538,0.141176
539,0.141176
540,0.133333
541,0.066667
542,0.094118
543,0.133333
544,0.058824
545,0.054902
546,0.168627
547,0.149020
548,0.031373
549,0.015686
550,0.023529
551,0.047059
552,0.043137
553,0.078431
554,0.152941
555,0.129412
556,0.039216
557,0.031373
558,0.066667
559,0.090196
560,0.058824
561,0.023529
562,0.015686
563,0.082353
564,0.164706
565,0.113725
566,0.031373
567,0.054902
568,0.054902
569,0.066667
570,0.098039
571,0.109804
572,0.082353
573,0.086275
574,0.109804
575,0.152941
576,0.129412
577,0.050980
578,0.078431
579,0.109804
580,0.094118
581,0.109804
582,0.098039
583,0.082353
584,0.137255
585,0.133333
586,0.058824
587,0.015686
588,0.027451
589,0.031373
590,0.035294
591,0.023529
592,0.023529
593,0.054902
594,0.062745
595,0.035294
596,0.007843
597,0.007843
598,0.019608
599,0.035294
600,0.058824
601,0.054902
602,0.035294
603,0.039216
604,0.066667
605,0.105882
606,0.090196
607,0.031373
608,0.031373
609,0.098039
610,0.196078
611,0.184314
612,0.086275
613,0.039216
614,0.054902
615,0.094118
616,0.062745
617,0.035294
618,0.047059
619,0.027451
620,0.027451
621,0.047059
622,0.054902
623,0.066667
624,0.109804
625,0.082353
626,0.000000
627,0.058824
628,0.160784
629,0.129412
630,0.054902
631,0.039216
632,0.098039
633,0.101961
634,0.050980
635,0.023529
636,0.031373
637,0.027451
638,0.019608
639,0.031373
640,0.035294
641,0.015686
642,0.027451
643,0.047059
644,0.015686
645,0.011765
646,0.058824
647,0.086275
648,0.039216
649,0.019608
650,0.023529
651,0.027451
652,0.047059
653,0.101961
654,0.137255
655,0.090196
656,0.039216
657,0.011765
658,0.027451
659,0.050980
660,0.043137
661,0.098039
662,0.121569
663,0.058824
664,0.027451
665,0.019608
666,0.003922
667,0.035294
668,0.058824
669,0.039216
670,0.023529
671,0.031373
672,0.066667
673,0.113725
674,0.078431
675,0.023529
676,0.019608
677,0.039216
678,0.027451
679,0.015686
680,0.019608
681,0.019608
682,0.019608
683,0.035294
684,0.062745
685,0.086275
686,0.078431
687,0.141176
688,0.235294
689,0.250980
690,0.113725
691,0.031373
692,0.137255
693,0.192157
694,0.101961
695,0.043137
696,0.047059
697,0.039216
698,0.011765
699,0.050980
700,0.054902
701,0.031373
702,0.180392
703,0.317647
704,0.176471
705,0.070588
706,0.137255
707,0.156863
708,0.086275
709,0.054902
710,0.054902
711,0.043137
712,0.027451
713,0.027451
714,0.019608
715,0.023529
716,0.070588
717,0.078431
718,0.054902
719,0.062745
720,0.070588
721,0.054902
722,0.043137
723,0.023529
724,0.007843
725,0.007843
726,0.043137
727,0.047059
728,0.027451
729,0.019608
730,0.000000
731,0.039216
732,0.117647
733,0.109804
734,0.050980
735,0.019608
736,0.050980
737,0.062745
738,0.023529
739,0.023529
740,0.027451
741,0.023529
742,0.043137
743,0.047059
744,0.035294
745,0.007843
746,0.011765
747,0.039216
748,0.070588
749,0.043137
750,0.031373
751,0.094118
752,0.137255
753,0.082353
754,0.043137
755,0.047059
756,0.043137
757,0.058824
758,0.125490
759,0.180392
760,0.160784
761,0.113725
762,0.066667
763,0.019608
764,0.035294
765,0.062745
766,0.054902
767,0.058824
768,0.058824
769,0.023529
770,0.031373
771,0.031373
772,0.015686
773,0.011765
774,0.043137
775,0.054902
776,0.031373
777,0.035294
778,0.039216
779,0.039216
780,0.043137
781,0.050980
782,0.074510
783,0.043137
784,0.019608
785,0.027451
786,0.019608
787,0.074510
788,0.121569
789,0.078431
790,0.031373
791,0.027451
792,0.054902
793,0.070588
794,0.047059
795,0.023529
796,0.003922
797,0.011765
798,0.027451
799,0.039216
800,0.137255
801,0.235294
802,0.168627
803,0.074510
804,0.086275
805,0.070588
806,0.019608
807,0.031373
808,0.019608
809,0.003922
810,0.031373
811,0.035294
812,0.023529
813,0.047059
814,0.043137
815,0.023529
816,0.078431
817,0.145098
818,0.160784
819,0.098039
820,0.101961
821,0.141176
822,0.070588
823,0.035294
824,0.109804
825,0.141176
826,0.160784
827,0.094118
828,0.019608
829,0.000000
830,0.050980
831,0.149020
832,0.105882
833,0.035294
834,0.058824
835,0.074510
836,0.047059
837,0.039216
838,0.043137
839,0.047059
840,0.047059
841,0.062745
842,0.019608
843,0.000000
844,0.000000
845,0.011765
846,0.039216
847,0.023529
848,0.027451
849,0.121569
850,0.098039
851,0.031373
852,0.007843
853,0.047059
854,0.137255
855,0.145098
856,0.050980
857,0.141176
858,0.250980
859,0.117647
860,0.011765
861,0.082353
862,0.211765
863,0.141176
864,0.035294
865,0.113725
866,0.054902
867,0.015686
868,0.050980
869,0.078431
870,0.411765
871,0.482353
872,0.298039
873,0.078431
874,0.086275
875,0.082353
876,0.039216
877,0.019608
878,0.039216
879,0.070588
880,0.043137
881,0.019608
882,0.043137
883,0.031373
884,0.035294
885,0.078431
886,0.082353
887,0.023529
888,0.105882
889,0.098039
890,0.019608
891,0.125490
892,0.196078
893,0.313726
894,0.192157
895,0.011765
896,0.109804
897,0.121569
898,0.278431
899,0.470588
900,0.141176
901,0.090196
902,0.121569
903,0.188235
904,0.407843
905,0.239216
906,0.156863
907,0.219608
908,0.066667
909,0.000000
910,0.027451
911,0.062745
912,0.058824
913,0.082353
914,0.058824
915,0.050980
916,0.043137
917,0.149020
918,0.360784
919,0.282353
920,0.321569
921,0.815686
922,0.866667
923,0.890196
924,0.878431
925,0.894118
926,0.913725
927,0.835294
928,0.764706
929,0.650980
930,0.556863
931,0.725490
932,0.490196
933,0.239216
934,0.419608
935,0.392157
936,0.011765
937,0.062745
938,0.525490
939,0.505882
940,0.619608
941,0.427451
942,0.070588
943,0.584314
944,0.450980
945,0.137255
946,0.129412
947,0.231373
948,0.278431
949,0.462745
950,0.686275
951,0.772549
952,0.850980
953,0.494118
954,0.588235
955,0.654902
956,0.792157
957,0.709804
958,0.678431
959,0.329412
960,0.000000
961,0.023529
962,0.301961
963,0.278431
964,0.176471
965,0.215686
966,0.325490
967,0.607843
968,0.741176
969,0.709804
970,0.662745
971,0.270588
972,0.121569
973,0.219608
974,0.368627
975,0.239216
976,0.031373
977,0.098039
978,0.694118
979,0.682353
980,0.647059
981,0.847059
982,0.835294
983,0.247059
984,0.262745
985,0.717647
986,0.674510
987,0.815686
988,0.929412
989,0.694118
990,0.921569
991,0.615686
992,0.235294
993,0.301961
994,0.552941
995,0.533333
996,0.443137
997,0.611765
998,0.780392
999,0.854902
1000,0.831373
1001,0.505882
1002,0.243137
1003,0.141176
1004,0.192157
1005,0.419608
1006,0.345098
1007,0.250980
1008,0.309804
1009,0.141176
1010,0.019608
1011,0.000000
1012,0.117647
1013,0.168627
1014,0.121569
1015,0.058824
1016,0.160784
1017,0.243137
1018,0.239216
1019,0.247059
1020,0.203922
1021,0.215686
1022,0.250980
1023,0.019608
1024,0.062745
1025,0.074510
1026,0.035294
1027,0.117647
1028,0.101961
1029,0.043137
1030,0.023529
1031,0.070588
1032,0.050980
1033,0.047059
1034,0.105882
1035,0.125490
1036,0.058824
1037,0.015686
1038,0.090196
1039,0.168627
1040,0.258824
1041,0.250980
1042,0.062745
1043,0.050980
1044,0.203922
1045,0.211765
1046,0.074510
1047,0.043137
1048,0.054902
1049,0.031373
1050,0.070588
1051,0.070588
1052,0.058824
1053,0.054902
1054,0.101961
1055,0.133333
1056,0.137255
1057,0.094118
1058,0.180392
1059,0.388235
1060,0.407843
1061,0.290196
1062,0.184314
1063,0.125490
1064,0.058824
1065,0.031373
1066,0.007843
1067,0.023529
1068,0.125490
1069,0.200000
1070,0.168627
1071,0.113725
1072,0.082353
1073,0.082353
1074,0.078431
1075,0.031373
1076,0.043137
1077,0.101961
1078,0.078431
1079,0.062745
1080,0.058824
1081,0.031373
1082,0.011765
1083,0.043137
1084,0.078431
1085,0.054902
1086,0.105882
1087,0.109804
1088,0.043137
1089,0.015686
1090,0.019608
1091,0.019608
1092,0.043137
1093,0.094118
1094,0.066667
1095,0.015686
1096,0.027451
1097,0.047059
1098,0.050980
1099,0.070588
1100,0.066667
1101,0.039216
1102,0.027451
1103,0.015686
1104,0.027451
1105,0.035294
1106,0.035294
1107,0.007843
1108,0.019608
1109,0.058824
1110,0.066667
1111,0.090196
1112,0.082353
1113,0.137255
1114,0.164706
1115,0.066667
1116,0.023529
1117,0.043137
1118,0.047059
1119,0.035294
1120,0.043137
1121,0.074510
1122,0.066667
1123,0.039216
1124,0.019608
1125,0.019608
1126,0.039216
1127,0.047059
1128,0.015686
1129,0.000000
1130,0.023529
1131,0.023529
1132,0.043137
1133,0.180392
1134,0.325490
1135,0.215686
1136,0.047059
1137,0.019608
1138,0.050980
1139,0.047059
1140,0.035294
1141,0.054902
1142,0.101961
1143,0.117647
1144,0.105882
1145,0.058824
1146,0.023529
1147,0.011765
1148,0.019608
1149,0.007843
1150,0.003922
1151,0.050980
1152,0.137255
1153,0.223529
1154,0.207843
1155,0.105882
1156,0.031373
1157,0.035294
1158,0.090196
1159,0.137255
1160,0.172549
1161,0.145098
1162,0.109804
1163,0.082353
1164,0.050980
1165,0.035294
1166,0.070588
1167,0.070588
1168,0.031373
1169,0.019608
1170,0.011765
1171,0.047059
1172,0.117647
1173,0.152941
1174,0.090196
1175,0.015686
1176,0.047059
1177,0.090196
1178,0.070588
1179,0.035294
1180,0.015686
1181,0.007843
1182,0.011765
1183,0.011765
1184,0.039216
1185,0.078431
1186,0.066667
1187,0.035294
1188,0.113725
1189,0.211765
1190,0.164706
1191,0.054902
1192,0.039216
1193,0.058824
1194,0.054902
1195,0.070588
1196,0.082353
1197,0.054902
1198,0.078431
1199,0.141176
1200,0.117647
1201,0.054902
1202,0.023529
1203,0.031373
1204,0.027451
1205,0.011765
1206,0.066667
1207,0.156863
1208,0.149020
1209,0.054902
1210,0.019608
1211,0.070588
1212,0.109804
1213,0.086275
1214,0.070588
1215,0.043137
1216,0.015686
1217,0.035294
1218,0.054902
1219,0.043137
1220,0.000000
1221,0.000000
1222,0.023529
1223,0.031373
1224,0.031373
1225,0.090196
1226,0.078431
1227,0.054902
1228,0.149020
1229,0.168627
1230,0.090196
1231,0.043137
1232,0.062745
1233,0.039216
1234,0.027451
1235,0.047059
1236,0.027451
1237,0.011765
1238,0.035294
1239,0.039216
1240,0.062745
1241,0.145098
1242,0.137255
1243,0.054902
1244,0.031373
1245,0.023529
1246,0.007843
1247,0.035294
1248,0.058824
1249,0.050980
1250,0.066667
1251,0.098039
1252,0.141176
1253,0.156863
1254,0.105882
1255,0.066667
1256,0.105882
1257,0.090196
1258,0.039216
1259,0.050980
1260,0.101961
1261,0.113725
1262,0.047059
1263,0.039216
1264,0.074510
1265,0.050980
1266,0.000000
1267,0.003922
1268,0.047059
1269,0.066667
1270,0.058824
1271,0.078431
1272,0.129412
1273,0.203922
1274,0.278431
1275,0.286275
1276,0.207843
1277,0.109804
1278,0.035294
1279,0.011765
1280,0.023529
1281,0.007843
1282,0.039216
1283,0.113725
1284,0.000000
