Distance_(pixels),Gray_Value
445,0.039216
446,0.188235
447,0.200000
448,0.078431
449,0.035294
450,0.066667
451,0.074510
452,0.035294
453,0.019608
454,0.050980
455,0.062745
456,0.062745
457,0.090196
458,0.105882
459,0.066667
460,0.035294
461,0.058824
462,0.027451
463,0.094118
464,0.188235
465,0.070588
466,0.039216
467,0.172549
468,0.250980
469,0.156863
470,0.031373
471,0.031373
472,0.066667
473,0.082353
474,0.164706
475,0.266667
476,0.396078
477,0.490196
478,0.486275
479,0.349020
480,0.137255
481,0.031373
482,0.031373
483,0.039216
484,0.074510
485,0.082353
486,0.035294
487,0.000000
488,0.000000
489,0.015686
490,0.105882
491,0.105882
492,0.066667
493,0.015686
494,0.007843
495,0.054902
496,0.070588
497,0.047059
498,0.043137
499,0.070588
500,0.062745
501,0.039216
502,0.000000
503,0.000000
504,0.113725
505,0.184314
506,0.109804
507,0.035294
508,0.078431
509,0.196078
510,0.109804
511,0.000000
512,0.000000
513,0.000000
514,0.000000
515,0.000000
516,0.000000
517,0.000000
518,0.000000
519,0.000000
520,0.000000
521,0.000000
522,0.000000
523,0.000000
524,0.000000
525,0.019608
526,0.000000
527,0.000000
528,0.000000
529,0.000000
530,0.000000
531,0.000000
532,0.000000
533,0.000000
534,0.000000
535,0.341176
536,0.545098
537,0.368627
538,0.478431
539,0.443137
540,0.035294
541,0.015686
542,0.403922
543,0.654902
544,0.458824
545,0.000000
546,0.000000
547,0.000000
548,0.000000
549,0.000000
550,0.270588
551,0.768627
552,0.850980
553,0.619608
554,0.505882
555,0.611765
556,0.243137
557,0.156863
558,0.431373
559,0.678431
560,0.325490
561,0.364706
562,0.556863
563,0.470588
564,0.164706
565,0.247059
566,0.549020
567,0.533333
568,0.333333
569,0.372549
570,0.709804
571,0.286275
572,0.000000
573,0.000000
574,0.000000
575,0.003922
576,0.274510
577,0.384314
578,0.058824
579,0.192157
580,0.760784
581,0.584314
582,0.301961
583,0.580392
584,0.866667
585,0.901961
586,0.847059
587,0.674510
588,0.454902
589,0.568627
590,0.768627
591,0.858824
592,0.870588
593,0.843137
594,0.690196
595,0.517647
596,0.650980
597,0.788235
598,0.611765
599,0.549020
600,0.721569
601,0.686275
602,0.505882
603,0.509804
604,0.729412
605,0.756863
606,0.537255
607,0.352941
608,0.039216
609,0.082353
610,0.384314
611,0.572549
612,0.325490
613,0.054902
614,0.078431
615,0.082353
616,0.113725
617,0.211765
618,0.121569
619,0.349020
620,0.431373
621,0.176471
622,0.086275
623,0.023529
624,0.066667
625,0.172549
626,0.176471
627,0.200000
628,0.098039
629,0.101961
630,0.243137
631,0.227451
632,0.082353
633,0.094118
634,0.074510
635,0.031373
636,0.062745
637,0.058824
638,0.078431
639,0.070588
640,0.149020
641,0.223529
642,0.172549
643,0.168627
644,0.086275
645,0.066667
646,0.188235
647,0.149020
648,0.058824
649,0.239216
650,0.419608
651,0.172549
652,0.066667
653,0.180392
654,0.129412
655,0.121569
656,0.203922
657,0.196078
658,0.113725
659,0.082353
660,0.117647
661,0.121569
662,0.117647
663,0.145098
664,0.196078
665,0.290196
666,0.235294
667,0.082353
668,0.031373
669,0.058824
670,0.066667
671,0.058824
672,0.047059
673,0.023529
674,0.007843
675,0.000000
676,0.000000
677,0.000000
678,0.000000
679,0.003922
680,0.094118
681,0.152941
682,0.109804
683,0.058824
684,0.035294
685,0.031373
686,0.062745
687,0.047059
688,0.019608
689,0.011765
690,0.011765
691,0.023529
692,0.050980
693,0.058824
694,0.035294
695,0.023529
696,0.105882
697,0.141176
698,0.047059
699,0.003922
700,0.050980
701,0.062745
702,0.062745
703,0.062745
704,0.043137
705,0.062745
706,0.058824
707,0.043137
708,0.058824
709,0.043137
710,0.082353
711,0.207843
712,0.172549
713,0.027451
714,0.058824
715,0.074510
716,0.035294
717,0.015686
718,0.023529
719,0.031373
720,0.058824
721,0.094118
722,0.101961
723,0.086275
724,0.121569
725,0.200000
726,0.188235
727,0.086275
728,0.027451
729,0.015686
730,0.011765
731,0.011765
732,0.039216
733,0.054902
734,0.117647
735,0.207843
736,0.172549
737,0.141176
738,0.101961
739,0.047059
740,0.043137
741,0.074510
742,0.101961
743,0.066667
744,0.050980
745,0.023529
746,0.011765
747,0.019608
748,0.027451
749,0.082353
750,0.070588
751,0.019608
752,0.023529
753,0.019608
754,0.094118
755,0.141176
756,0.066667
757,0.039216
758,0.070588
759,0.078431
760,0.066667
761,0.149020
762,0.215686
763,0.149020
764,0.054902
765,0.031373
766,0.011765
767,0.070588
768,0.156863
769,0.082353
770,0.023529
771,0.054902
772,0.090196
773,0.082353
774,0.039216
775,0.050980
776,0.105882
777,0.152941
778,0.105882
779,0.027451
780,0.086275
781,0.152941
782,0.109804
783,0.074510
784,0.152941
785,0.200000
786,0.121569
787,0.062745
788,0.035294
789,0.023529
790,0.035294
791,0.035294
792,0.058824
793,0.098039
794,0.082353
795,0.086275
796,0.164706
797,0.227451
798,0.160784
799,0.050980
800,0.043137
801,0.047059
802,0.019608
803,0.023529
804,0.031373
805,0.086275
806,0.113725
807,0.050980
808,0.054902
809,0.054902
810,0.027451
811,0.090196
812,0.207843
813,0.196078
814,0.074510
815,0.054902
816,0.043137
817,0.050980
818,0.129412
819,0.152941
820,0.066667
821,0.023529
822,0.015686
823,0.019608
824,0.039216
825,0.078431
826,0.090196
827,0.047059
828,0.011765
829,0.019608
830,0.031373
831,0.039216
832,0.023529
833,0.027451
834,0.062745
835,0.078431
836,0.039216
837,0.047059
838,0.082353
839,0.094118
840,0.152941
841,0.188235
842,0.125490
843,0.058824
844,0.078431
845,0.101961
846,0.141176
847,0.192157
848,0.090196
849,0.027451
850,0.086275
851,0.066667
852,0.039216
853,0.094118
854,0.098039
855,0.050980
856,0.043137
857,0.027451
858,0.043137
859,0.074510
860,0.094118
861,0.058824
862,0.019608
863,0.015686
864,0.019608
865,0.023529
866,0.015686
867,0.019608
868,0.070588
869,0.078431
870,0.031373
871,0.027451
872,0.035294
873,0.054902
874,0.062745
875,0.035294
876,0.043137
877,0.023529
878,0.027451
879,0.054902
880,0.090196
881,0.125490
882,0.062745
883,0.074510
884,0.160784
885,0.062745
886,0.039216
887,0.109804
888,0.113725
889,0.184314
890,0.211765
891,0.105882
892,0.039216
893,0.039216
894,0.015686
895,0.015686
896,0.058824
897,0.070588
898,0.043137
899,0.054902
900,0.074510
901,0.058824
902,0.031373
903,0.007843
904,0.019608
905,0.019608
906,0.035294
907,0.062745
908,0.058824
909,0.023529
910,0.007843
911,0.019608
912,0.027451
913,0.047059
914,0.039216
915,0.066667
916,0.180392
917,0.145098
918,0.039216
919,0.011765
920,0.019608
921,0.039216
922,0.062745
923,0.082353
924,0.101961
925,0.062745
926,0.050980
927,0.070588
928,0.086275
929,0.141176
930,0.125490
931,0.043137
932,0.031373
933,0.066667
934,0.094118
935,0.082353
936,0.043137
937,0.019608
938,0.043137
939,0.058824
940,0.043137
941,0.019608
942,0.039216
943,0.094118
944,0.109804
945,0.082353
946,0.047059
947,0.058824
948,0.090196
949,0.090196
950,0.062745
951,0.039216
952,0.070588
953,0.133333
954,0.101961
955,0.039216
956,0.098039
957,0.133333
958,0.062745
959,0.050980
960,0.058824
961,0.050980
962,0.031373
963,0.031373
964,0.070588
965,0.058824
966,0.019608
967,0.035294
968,0.098039
969,0.172549
970,0.141176
971,0.023529
972,0.019608
973,0.039216
974,0.023529
975,0.109804
976,0.211765
977,0.137255
978,0.043137
979,0.031373
980,0.039216
981,0.047059
982,0.054902
983,0.078431
984,0.078431
985,0.047059
986,0.109804
987,0.145098
988,0.054902
989,0.105882
990,0.203922
991,0.105882
992,0.019608
993,0.050980
994,0.062745
995,0.035294
996,0.011765
997,0.011765
998,0.031373
999,0.035294
1000,0.066667
1001,0.137255
1002,0.164706
1003,0.152941
1004,0.121569
1005,0.129412
1006,0.149020
1007,0.129412
1008,0.074510
1009,0.019608
1010,0.027451
1011,0.101961
1012,0.196078
1013,0.243137
1014,0.211765
1015,0.149020
1016,0.070588
1017,0.007843
1018,0.070588
1019,0.105882
1020,0.058824
1021,0.078431
1022,0.145098
1023,0.101961
1024,0.019608
1025,0.043137
1026,0.121569
1027,0.101961
1028,0.058824
1029,0.054902
1030,0.058824
1031,0.035294
1032,0.027451
1033,0.047059
1034,0.058824
1035,0.015686
1036,0.003922
1037,0.066667
1038,0.129412
1039,0.137255
1040,0.074510
1041,0.043137
1042,0.054902
1043,0.019608
1044,0.043137
1045,0.109804
1046,0.047059
1047,0.062745
1048,0.184314
1049,0.149020
1050,0.050980
1051,0.101961
1052,0.168627
1053,0.109804
1054,0.070588
1055,0.105882
1056,0.133333
1057,0.066667
1058,0.027451
1059,0.082353
1060,0.086275
1061,0.027451
1062,0.043137
1063,0.133333
1064,0.125490
1065,0.058824
1066,0.027451
1067,0.074510
1068,0.227451
1069,0.250980
1070,0.125490
1071,0.047059
1072,0.019608
1073,0.011765
1074,0.043137
1075,0.141176
1076,0.188235
1077,0.082353
1078,0.074510
1079,0.109804
1080,0.047059
1081,0.019608
1082,0.043137
1083,0.043137
1084,0.050980
1085,0.039216
1086,0.019608
1087,0.050980
1088,0.062745
1089,0.027451
1090,0.007843
1091,0.015686
1092,0.007843
1093,0.007843
1094,0.027451
1095,0.047059
1096,0.050980
1097,0.039216
1098,0.043137
1099,0.054902
1100,0.047059
1101,0.019608
1102,0.023529
1103,0.047059
1104,0.043137
1105,0.039216
1106,0.043137
1107,0.043137
1108,0.043137
1109,0.058824
1110,0.062745
1111,0.047059
1112,0.015686
1113,0.011765
1114,0.023529
1115,0.039216
1116,0.090196
1117,0.074510
1118,0.031373
1119,0.050980
1120,0.066667
1121,0.070588
1122,0.137255
1123,0.176471
1124,0.133333
1125,0.094118
1126,0.078431
1127,0.027451
1128,0.023529
1129,0.035294
1130,0.039216
1131,0.043137
1132,0.035294
1133,0.082353
1134,0.141176
1135,0.125490
1136,0.082353
1137,0.066667
1138,0.023529
1139,0.062745
1140,0.164706
1141,0.125490
1142,0.023529
1143,0.043137
1144,0.078431
1145,0.105882
1146,0.098039
1147,0.043137
1148,0.043137
1149,0.015686
1150,0.027451
1151,0.058824
1152,0.035294
1153,0.039216
1154,0.023529
1155,0.011765
1156,0.023529
1157,0.039216
1158,0.105882
1159,0.082353
1160,0.039216
1161,0.105882
1162,0.211765
1163,0.247059
1164,0.227451
1165,0.105882
1166,0.003922
1167,0.015686
1168,0.023529
1169,0.019608
1170,0.027451
1171,0.035294
1172,0.054902
1173,0.023529
1174,0.027451
1175,0.050980
1176,0.070588
1177,0.090196
1178,0.047059
1179,0.027451
1180,0.031373
1181,0.019608
1182,0.062745
1183,0.086275
1184,0.043137
1185,0.019608
1186,0.015686
1187,0.015686
1188,0.047059
1189,0.082353
1190,0.062745
1191,0.019608
1192,0.027451
1193,0.078431
1194,0.105882
1195,0.054902
1196,0.054902
1197,0.141176
1198,0.196078
1199,0.156863
1200,0.105882
1201,0.082353
1202,0.031373
1203,0.027451
1204,0.047059
1205,0.019608
1206,0.011765
1207,0.035294
1208,0.133333
1209,0.207843
1210,0.160784
1211,0.062745
1212,0.062745
1213,0.109804
1214,0.082353
1215,0.023529
1216,0.027451
1217,0.133333
1218,0.250980
1219,0.200000
1220,0.090196
1221,0.035294
1222,0.007843
1223,0.043137
1224,0.039216
1225,0.035294
1226,0.145098
1227,0.101961
1228,0.019608
1229,0.070588
1230,0.082353
1231,0.047059
1232,0.039216
1233,0.035294
1234,0.027451
1235,0.082353
1236,0.137255
1237,0.105882
1238,0.050980
1239,0.090196
1240,0.145098
1241,0.094118
1242,0.070588
1243,0.121569
1244,0.188235
1245,0.262745
1246,0.337255
1247,0.282353
1248,0.094118
1249,0.015686
1250,0.039216
1251,0.050980
1252,0.050980
1253,0.058824
1254,0.062745
1255,0.094118
1256,0.149020
1257,0.105882
1258,0.039216
1259,0.031373
1260,0.054902
1261,0.035294
1262,0.027451
1263,0.039216
1264,0.019608
1265,0.015686
1266,0.027451
1267,0.027451
1268,0.062745
1269,0.109804
1270,0.098039
1271,0.039216
1272,0.015686
1273,0.019608
1274,0.019608
1275,0.039216
1276,0.078431
1277,0.078431
1278,0.015686
1279,0.070588
