Distance_(pixels),Gray_Value
214,0.000000
215,0.000000
216,0.000000
217,0.000000
218,0.000000
219,0.109804
220,0.247059
221,0.000000
222,0.000000
223,0.000000
224,0.000000
225,0.000000
226,0.000000
227,0.000000
228,0.000000
229,0.000000
230,0.000000
231,0.000000
232,0.000000
233,0.000000
234,0.000000
235,0.215686
236,0.000000
237,0.000000
238,0.000000
239,0.000000
240,0.000000
241,0.411765
242,0.698039
243,0.823529
244,0.611765
245,0.498039
246,0.392157
247,0.541176
248,0.215686
249,0.584314
250,0.850980
251,0.796078
252,0.792157
253,0.560784
254,0.325490
255,0.000000
256,0.000000
257,0.000000
258,0.000000
259,0.000000
260,0.000000
261,0.078431
262,0.301961
263,0.121569
264,0.000000
265,0.000000
266,0.188235
267,0.329412
268,0.160784
269,0.000000
270,0.000000
271,0.329412
272,0.282353
273,0.549020
274,0.513726
275,0.407843
276,0.000000
277,0.250980
278,0.580392
279,0.341176
280,0.611765
281,0.568627
282,0.203922
283,0.274510
284,0.180392
285,0.039216
286,0.211765
287,0.466667
288,0.556863
289,0.439216
290,0.200000
291,0.050980
292,0.023529
293,0.031373
294,0.023529
295,0.031373
296,0.117647
297,0.125490
298,0.082353
299,0.074510
300,0.000000
301,0.023529
302,0.254902
303,0.145098
304,0.035294
305,0.066667
306,0.035294
307,0.043137
308,0.152941
309,0.133333
310,0.086275
311,0.141176
312,0.125490
313,0.031373
314,0.000000
315,0.062745
316,0.203922
317,0.160784
318,0.050980
319,0.023529
320,0.027451
321,0.007843
322,0.011765
323,0.015686
324,0.007843
325,0.019608
326,0.039216
327,0.043137
328,0.035294
329,0.070588
330,0.054902
331,0.039216
332,0.023529
333,0.000000
334,0.000000
335,0.000000
336,0.000000
337,0.000000
338,0.007843
339,0.011765
340,0.035294
341,0.023529
342,0.039216
343,0.011765
344,0.023529
345,0.035294
346,0.035294
347,0.054902
348,0.047059
349,0.050980
350,0.035294
351,0.043137
352,0.047059
353,0.074510
354,0.047059
355,0.000000
356,0.043137
357,0.031373
358,0.000000
359,0.000000
360,0.000000
361,0.007843
362,0.019608
363,0.000000
364,0.007843
365,0.031373
366,0.011765
367,0.047059
368,0.082353
369,0.047059
370,0.000000
371,0.000000
372,0.000000
373,0.000000
374,0.000000
375,0.019608
376,0.019608
377,0.011765
378,0.019608
379,0.027451
380,0.003922
381,0.000000
382,0.000000
383,0.000000
384,0.000000
385,0.000000
386,0.019608
387,0.011765
388,0.000000
389,0.000000
390,0.007843
391,0.035294
392,0.050980
393,0.027451
394,0.031373
395,0.054902
396,0.058824
397,0.015686
398,0.000000
399,0.011765
400,0.047059
401,0.050980
402,0.015686
403,0.003922
404,0.015686
405,0.035294
406,0.050980
407,0.043137
408,0.019608
409,0.015686
410,0.000000
411,0.000000
412,0.000000
413,0.011765
414,0.019608
415,0.011765
416,0.000000
417,0.015686
418,0.066667
419,0.058824
420,0.015686
421,0.023529
422,0.039216
423,0.086275
424,0.113725
425,0.035294
426,0.000000
427,0.000000
428,0.000000
429,0.023529
430,0.019608
431,0.047059
432,0.066667
433,0.066667
434,0.058824
435,0.070588
436,0.090196
437,0.043137
438,0.000000
439,0.019608
440,0.090196
441,0.086275
442,0.035294
443,0.027451
444,0.015686
445,0.058824
446,0.086275
447,0.015686
448,0.000000
449,0.000000
450,0.003922
451,0.003922
452,0.007843
453,0.039216
454,0.047059
455,0.050980
456,0.086275
457,0.047059
458,0.003922
459,0.003922
460,0.000000
461,0.043137
462,0.074510
463,0.000000
464,0.000000
465,0.027451
466,0.007843
467,0.043137
468,0.054902
469,0.011765
470,0.050980
471,0.086275
472,0.031373
473,0.027451
474,0.047059
475,0.031373
476,0.011765
477,0.000000
478,0.000000
479,0.000000
480,0.039216
481,0.066667
482,0.039216
483,0.019608
484,0.015686
485,0.015686
486,0.019608
487,0.035294
488,0.000000
489,0.000000
490,0.035294
491,0.070588
492,0.043137
493,0.019608
494,0.000000
495,0.011765
496,0.007843
497,0.000000
498,0.011765
499,0.019608
500,0.000000
501,0.000000
502,0.000000
503,0.000000
504,0.015686
505,0.007843
506,0.003922
507,0.007843
508,0.031373
509,0.074510
510,0.117647
511,0.094118
512,0.035294
513,0.023529
514,0.019608
515,0.015686
516,0.023529
517,0.015686
518,0.027451
519,0.019608
520,0.023529
521,0.082353
522,0.109804
523,0.035294
524,0.000000
525,0.007843
526,0.000000
527,0.000000
528,0.000000
529,0.027451
530,0.094118
531,0.094118
532,0.058824
533,0.035294
534,0.000000
535,0.000000
536,0.000000
537,0.000000
538,0.003922
539,0.011765
540,0.000000
541,0.000000
542,0.000000
543,0.000000
544,0.000000
545,0.015686
546,0.019608
547,0.047059
548,0.066667
549,0.062745
550,0.066667
551,0.074510
552,0.047059
553,0.015686
554,0.000000
555,0.003922
556,0.019608
557,0.035294
558,0.031373
559,0.003922
560,0.000000
561,0.007843
562,0.043137
563,0.058824
564,0.035294
565,0.019608
566,0.019608
567,0.023529
568,0.035294
569,0.054902
570,0.035294
571,0.003922
572,0.000000
573,0.011765
574,0.078431
575,0.117647
576,0.078431
577,0.047059
578,0.027451
579,0.027451
580,0.043137
581,0.011765
582,0.000000
583,0.000000
584,0.023529
585,0.039216
586,0.015686
587,0.031373
588,0.058824
589,0.050980
590,0.039216
591,0.043137
592,0.050980
593,0.058824
594,0.027451
595,0.000000
596,0.003922
597,0.027451
598,0.027451
599,0.007843
600,0.011765
601,0.023529
602,0.000000
603,0.023529
604,0.086275
605,0.074510
606,0.066667
607,0.094118
608,0.070588
609,0.027451
610,0.019608
611,0.007843
612,0.000000
613,0.019608
614,0.043137
615,0.047059
616,0.031373
617,0.015686
618,0.003922
619,0.019608
620,0.015686
621,0.023529
622,0.062745
623,0.047059
624,0.011765
625,0.003922
626,0.000000
627,0.000000
628,0.000000
629,0.003922
630,0.000000
631,0.000000
632,0.003922
633,0.035294
634,0.011765
635,0.000000
636,0.000000
637,0.000000
638,0.031373
639,0.070588
640,0.066667
641,0.031373
642,0.007843
643,0.003922
644,0.011765
645,0.023529
646,0.023529
647,0.023529
648,0.054902
649,0.058824
650,0.019608
651,0.000000
652,0.007843
653,0.023529
654,0.023529
655,0.019608
656,0.054902
657,0.149020
658,0.223529
659,0.172549
660,0.105882
661,0.094118
662,0.058824
663,0.015686
664,0.000000
665,0.000000
666,0.000000
667,0.015686
668,0.078431
669,0.082353
670,0.039216
671,0.054902
672,0.074510
673,0.062745
674,0.031373
675,0.023529
676,0.050980
677,0.086275
678,0.109804
679,0.062745
680,0.019608
681,0.027451
682,0.047059
683,0.058824
684,0.050980
685,0.058824
686,0.101961
687,0.176471
688,0.192157
689,0.094118
690,0.023529
691,0.000000
692,0.011765
693,0.035294
694,0.031373
695,0.015686
696,0.039216
697,0.035294
698,0.015686
699,0.043137
700,0.082353
701,0.050980
702,0.015686
703,0.007843
704,0.023529
705,0.047059
706,0.039216
707,0.027451
708,0.011765
709,0.011765
710,0.019608
711,0.019608
712,0.015686
713,0.023529
714,0.011765
715,0.043137
716,0.125490
717,0.121569
718,0.039216
719,0.019608
720,0.031373
721,0.011765
722,0.015686
723,0.023529
724,0.015686
725,0.011765
726,0.007843
727,0.011765
728,0.000000
729,0.003922
730,0.007843
731,0.003922
732,0.027451
733,0.062745
734,0.043137
735,0.007843
736,0.019608
737,0.019608
738,0.011765
739,0.003922
740,0.015686
741,0.047059
742,0.117647
743,0.113725
744,0.054902
745,0.035294
746,0.047059
747,0.058824
748,0.074510
749,0.043137
750,0.000000
751,0.000000
752,0.000000
753,0.003922
754,0.027451
755,0.039216
756,0.031373
757,0.015686
758,0.015686
759,0.031373
760,0.031373
761,0.015686
762,0.000000
763,0.000000
764,0.000000
765,0.000000
766,0.000000
767,0.015686
768,0.007843
769,0.011765
770,0.015686
771,0.003922
772,0.000000
773,0.000000
774,0.000000
775,0.000000
776,0.007843
777,0.023529
778,0.015686
779,0.015686
780,0.054902
781,0.078431
782,0.035294
783,0.000000
784,0.027451
785,0.054902
786,0.035294
787,0.031373
788,0.062745
789,0.047059
790,0.043137
791,0.047059
792,0.027451
793,0.019608
794,0.019608
795,0.015686
796,0.015686
797,0.011765
798,0.007843
799,0.015686
800,0.007843
801,0.003922
802,0.066667
803,0.109804
804,0.090196
805,0.090196
806,0.090196
807,0.066667
808,0.047059
809,0.007843
810,0.000000
811,0.000000
812,0.023529
813,0.050980
814,0.058824
815,0.035294
816,0.019608
817,0.031373
818,0.039216
819,0.015686
820,0.019608
821,0.023529
822,0.003922
823,0.000000
824,0.011765
825,0.047059
826,0.098039
827,0.152941
828,0.184314
829,0.168627
830,0.113725
831,0.043137
832,0.007843
833,0.015686
834,0.035294
835,0.003922
836,0.000000
837,0.023529
838,0.039216
839,0.094118
840,0.133333
841,0.101961
842,0.054902
843,0.031373
844,0.019608
845,0.011765
846,0.000000
847,0.000000
848,0.019608
849,0.035294
850,0.039216
851,0.043137
852,0.031373
853,0.015686
854,0.019608
855,0.078431
856,0.121569
857,0.043137
858,0.027451
859,0.035294
860,0.011765
861,0.066667
862,0.094118
863,0.039216
864,0.000000
865,0.000000
866,0.035294
867,0.031373
868,0.027451
869,0.023529
870,0.007843
871,0.015686
872,0.019608
873,0.023529
874,0.054902
875,0.066667
876,0.031373
877,0.019608
878,0.039216
879,0.082353
880,0.094118
881,0.035294
882,0.000000
883,0.000000
884,0.003922
885,0.023529
886,0.043137
887,0.078431
888,0.101961
889,0.062745
890,0.011765
891,0.000000
892,0.000000
893,0.000000
894,0.000000
895,0.003922
896,0.027451
897,0.062745
898,0.066667
899,0.031373
900,0.007843
901,0.015686
902,0.023529
903,0.003922
904,0.015686
905,0.035294
906,0.019608
907,0.050980
908,0.086275
909,0.047059
910,0.000000
911,0.000000
912,0.000000
913,0.000000
914,0.003922
915,0.011765
916,0.035294
917,0.047059
918,0.003922
919,0.000000
920,0.011765
921,0.050980
922,0.086275
923,0.039216
924,0.011765
925,0.047059
926,0.031373
927,0.015686
928,0.031373
929,0.035294
930,0.019608
931,0.011765
932,0.000000
933,0.000000
934,0.015686
935,0.003922
936,0.007843
937,0.015686
938,0.011765
939,0.003922
940,0.003922
941,0.066667
942,0.105882
943,0.074510
944,0.027451
945,0.011765
946,0.007843
947,0.023529
948,0.039216
949,0.035294
950,0.015686
951,0.019608
952,0.031373
953,0.023529
954,0.062745
955,0.105882
956,0.047059
957,0.043137
958,0.074510
959,0.050980
960,0.043137
961,0.047059
962,0.039216
963,0.007843
964,0.007843
965,0.003922
966,0.000000
967,0.000000
968,0.000000
969,0.011765
970,0.023529
971,0.027451
972,0.019608
973,0.007843
974,0.015686
975,0.043137
976,0.031373
977,0.035294
978,0.090196
979,0.101961
980,0.047059
981,0.035294
982,0.050980
983,0.058824
984,0.000000
985,0.000000
986,0.000000
987,0.011765
988,0.003922
989,0.000000
990,0.019608
991,0.039216
992,0.035294
993,0.007843
994,0.000000
995,0.015686
996,0.007843
997,0.000000
998,0.039216
999,0.078431
1000,0.058824
1001,0.039216
1002,0.023529
1003,0.000000
1004,0.000000
1005,0.043137
1006,0.129412
1007,0.156863
1008,0.098039
1009,0.035294
1010,0.039216
1011,0.050980
1012,0.058824
1013,0.050980
1014,0.027451
1015,0.007843
1016,0.027451
1017,0.027451
1018,0.027451
1019,0.039216
1020,0.058824
1021,0.070588
1022,0.054902
1023,0.031373
1024,0.019608
1025,0.000000
1026,0.000000
1027,0.011765
1028,0.074510
1029,0.121569
1030,0.086275
1031,0.023529
1032,0.007843
1033,0.000000
1034,0.000000
1035,0.000000
1036,0.000000
1037,0.000000
1038,0.039216
1039,0.058824
1040,0.050980
1041,0.039216
1042,0.027451
1043,0.011765
1044,0.023529
1045,0.027451
1046,0.007843
1047,0.000000
1048,0.000000
1049,0.000000
1050,0.000000
1051,0.000000
1052,0.019608
1053,0.027451
1054,0.058824
1055,0.082353
1056,0.043137
1057,0.000000
1058,0.000000
1059,0.007843
1060,0.003922
1061,0.000000
1062,0.000000
1063,0.011765
1064,0.047059
1065,0.050980
1066,0.027451
1067,0.011765
1068,0.011765
1069,0.007843
1070,0.015686
1071,0.003922
1072,0.000000
1073,0.011765
1074,0.058824
1075,0.078431
1076,0.066667
1077,0.039216
1078,0.015686
1079,0.050980
1080,0.090196
1081,0.058824
1082,0.000000
1083,0.000000
1084,0.015686
1085,0.031373
1086,0.027451
1087,0.007843
1088,0.015686
1089,0.011765
1090,0.000000
1091,0.015686
1092,0.023529
1093,0.015686
1094,0.035294
1095,0.027451
1096,0.007843
1097,0.003922
1098,0.000000
1099,0.019608
1100,0.027451
1101,0.015686
1102,0.031373
1103,0.058824
1104,0.098039
1105,0.094118
1106,0.047059
1107,0.019608
1108,0.007843
1109,0.000000
1110,0.011765
1111,0.000000
1112,0.000000
1113,0.000000
1114,0.011765
1115,0.003922
1116,0.000000
1117,0.000000
1118,0.000000
1119,0.050980
1120,0.035294
1121,0.003922
1122,0.031373
1123,0.062745
1124,0.050980
1125,0.023529
1126,0.027451
1127,0.035294
1128,0.023529
1129,0.035294
1130,0.035294
1131,0.019608
1132,0.027451
1133,0.039216
1134,0.011765
1135,0.027451
1136,0.074510
1137,0.098039
1138,0.090196
1139,0.050980
1140,0.011765
1141,0.000000
1142,0.003922
1143,0.039216
1144,0.082353
1145,0.043137
1146,0.000000
1147,0.015686
1148,0.058824
1149,0.043137
1150,0.027451
1151,0.035294
1152,0.047059
1153,0.043137
1154,0.031373
1155,0.027451
1156,0.011765
1157,0.023529
1158,0.039216
1159,0.007843
1160,0.011765
1161,0.000000
1162,0.000000
1163,0.047059
1164,0.047059
1165,0.039216
1166,0.039216
1167,0.027451
1168,0.098039
1169,0.145098
1170,0.105882
1171,0.043137
1172,0.003922
1173,0.000000
1174,0.000000
1175,0.000000
1176,0.000000
1177,0.000000
1178,0.007843
1179,0.066667
1180,0.074510
1181,0.031373
1182,0.039216
1183,0.047059
1184,0.082353
1185,0.125490
1186,0.015686
1187,0.000000
1188,0.054902
1189,0.035294
1190,0.031373
1191,0.003922
1192,0.000000
1193,0.050980
1194,0.074510
1195,0.098039
1196,0.070588
1197,0.023529
1198,0.031373
1199,0.070588
1200,0.035294
1201,0.007843
1202,0.043137
1203,0.070588
1204,0.035294
1205,0.023529
1206,0.043137
1207,0.023529
1208,0.000000
1209,0.019608
1210,0.043137
1211,0.058824
1212,0.043137
1213,0.023529
1214,0.023529
1215,0.027451
1216,0.023529
1217,0.007843
1218,0.000000
1219,0.031373
1220,0.066667
1221,0.054902
1222,0.003922
1223,0.000000
1224,0.003922
1225,0.011765
1226,0.011765
1227,0.031373
1228,0.019608
1229,0.003922
1230,0.023529
1231,0.050980
1232,0.031373
1233,0.039216
1234,0.066667
1235,0.062745
1236,0.035294
1237,0.047059
1238,0.047059
1239,0.023529
1240,0.019608
1241,0.019608
1242,0.015686
1243,0.019608
1244,0.035294
1245,0.054902
1246,0.039216
1247,0.023529
1248,0.011765
1249,0.019608
1250,0.035294
1251,0.058824
1252,0.039216
1253,0.011765
1254,0.011765
1255,0.019608
1256,0.023529
1257,0.015686
1258,0.015686
1259,0.039216
1260,0.047059
1261,0.047059
1262,0.035294
1263,0.027451
1264,0.015686
1265,0.015686
1266,0.019608
1267,0.019608
1268,0.000000
1269,0.035294
1270,0.105882
1271,0.078431
1272,0.015686
1273,0.015686
1274,0.019608
1275,0.023529
1276,0.000000
