Distance_(pixels),Gray_Value
883,5865
884,14025
885,15300
886,7905
887,12240
888,18615
889,24990
890,18615
891,7140
892,11220
893,11985
894,23460
895,36975
896,15555
897,10200
898,12495
899,17340
900,30345
901,21930
902,16830
903,20655
904,10710
905,8160
906,11475
907,9690
908,8925
909,11220
910,8670
911,11220
912,15045
913,18870
914,28560
915,29070
916,33660
917,65025
918,65025
919,65025
920,65025
921,65025
922,65025
923,65025
924,65025
925,64770
926,62475
927,61965
928,38760
929,30090
930,54315
931,63750
932,32895
933,28050
934,64515
935,65025
936,65025
937,52275
938,32640
939,65025
940,65025
941,65025
942,65025
943,65025
944,65025
945,65025
946,65025
947,65025
948,65025
949,44625
950,64770
951,65025
952,65025
953,65025
954,65025
955,65025
956,40035
957,65025
958,65025
959,65025
960,65025
961,64515
962,63495
963,65025
964,65025
965,65025
966,65025
967,65025
968,65025
969,65025
970,65025
971,44370
972,22440
973,24225
974,65025
975,65025
976,56355
977,61965
978,64515
979,31365
980,30855
981,64515
982,65025
983,65025
984,65025
985,51255
986,65025
987,45390
988,27285
989,30600
990,42840
991,40035
992,33405
993,46410
994,59670
995,64515
996,60435
997,38505
998,25245
999,20145
1000,23715
1001,40545
1002,33405
1003,25500
1004,26775
1005,14535
1006,10455
1007,8415
1008,12495
1009,15555
1010,11985
1011,8415
1012,14790
1013,21675
1014,21165
1015,20910
1016,17085
1017,18105
1018,20910
1019,8925
1020,9180
1021,8415
1022,8415
1023,14025
1024,11475
1025,7905
1026,5355
1027,7905
1028,7140
1029,6885
1030,11475
1031,12750
1032,8160
1033,6120
1034,9180
1035,14790
1036,21930
1037,20655
1038,8670
1039,8160
1040,17595
1041,17850
1042,8670
1043,6375
1044,7395
1045,6630
1046,8670
1047,8670
1048,7650
1049,7140
1050,10455
1051,12750
1052,13770
1053,8925
1054,15555
1055,28560
1056,30600
1057,23205
1058,15810
1059,11475
1060,7395
1061,5355
1062,4845
1063,5865
1064,12495
1065,16830
1066,15045
1067,11475
1068,9435
1069,10455
1070,9690
1071,5355
1072,5865
1073,10455
1074,9435
1075,9180
1076,8925
1077,6885
1078,4335
1079,6120
1080,8925
1081,8415
1082,10455
1083,10710
1084,6885
1085,5355
1086,4590
1087,4335
1088,6375
1089,10200
1090,7650
1091,5610
1092,5610
1093,6885
1094,6375
1095,7650
1096,8160
1097,6120
1098,6885
1099,6885
1100,6630
1101,6375
1102,5610
1103,4845
1104,4335
1105,7905
1106,7905
1107,10200
1108,9180
1109,13005
1110,15555
1111,8925
1112,6630
1113,6375
1114,7140
1115,6630
1116,6375
1117,8925
1118,8925
1119,6885
1120,5865
1121,5100
1122,6120
1123,6375
1124,6120
1125,5100
1126,5865
1127,5355
1128,6120
1129,15045
1130,25245
1131,18615
1132,7140
1133,5865
1134,7140
1135,7395
1136,5355
1137,7140
1138,9435
1139,11730
1140,10200
1141,7650
1142,4845
1143,5100
1144,5610
1145,4845
1146,4590
1147,7650
1148,13515
1149,18615
1150,17340
1151,10455
1152,5865
1153,6375
1154,9690
1155,12240
1156,15045
1157,13515
1158,11220
1159,8670
1160,6630
1161,6120
1162,8415
1163,8925
1164,6375
1165,5355
1166,5100
1167,6885
1168,11220
1169,13770
1170,10455
1171,5355
1172,6885
1173,9945
1174,9180
1175,6375
1176,5355
1177,4845
1178,4335
1179,4845
1180,5865
1181,8670
1182,8415
1183,6375
1184,10965
1185,17850
1186,14280
1187,8160
1188,5610
1189,8160
1190,8670
1191,8670
1192,9180
1193,7905
1194,8925
1195,13005
1196,11220
1197,7140
1198,5355
1199,4590
1200,5355
1201,4335
1202,7140
1203,14790
1204,12750
1205,7650
1206,5610
1207,8925
1208,10200
1209,10200
1210,9690
1211,6375
1212,5100
1213,6120
1214,8160
1215,7140
1216,5355
1217,5865
1218,7905
1219,7140
1220,6375
1221,9435
1222,9945
1223,7140
1224,13005
1225,14025
1226,9180
1227,6630
1228,8160
1229,6120
1230,4845
1231,6375
1232,5355
1233,5100
1234,6375
1235,6120
1236,7395
1237,13260
1238,13515
1239,7905
1240,5355
1241,5865
1242,4080
1243,6885
1244,8925
1245,7650
1246,7650
1247,10200
1248,13260
1249,14790
1250,11730
1251,8415
1252,10710
1253,9180
1254,5610
1255,6885
1256,9945
1257,10965
1258,6885
1259,7140
1260,9180
1261,7650
1262,4335
1263,4845
1264,7140
1265,7905
1266,7395
1267,8925
1268,12240
1269,17340
1270,22185
1271,21675
1272,17085
1273,11985
1274,6885
1275,5355
1276,5100
1277,3570
1278,6885
1279,11475
