Distance_(pixels),Gray_Value
424,3570
425,4590
426,7905
427,7905
428,5100
429,5865
430,6120
431,9690
432,12495
433,8670
434,4335
435,6120
436,7140
437,5610
438,5100
439,8160
440,9435
441,8415
442,7650
443,8670
444,10455
445,8925
446,5100
447,7905
448,12240
449,10200
450,8160
451,7650
452,5100
453,8160
454,10455
455,5355
456,4845
457,5100
458,4080
459,4080
460,5355
461,6885
462,7395
463,7905
464,9690
465,6630
466,4080
467,4590
468,5100
469,7140
470,9435
471,6375
472,6630
473,6375
474,4845
475,6630
476,7140
477,5355
478,7140
479,8670
480,6630
481,7905
482,7395
483,5865
484,4080
485,3825
486,4080
487,5355
488,7140
489,7395
490,6375
491,4590
492,4845
493,4335
494,6120
495,8415
496,6375
497,5355
498,8415
499,9180
500,6885
501,6630
502,6120
503,5610
504,5100
505,4845
506,5865
507,5355
508,5100
509,4335
510,4845
511,5100
512,5355
513,4845
514,4335
515,4590
516,6630
517,8925
518,11475
519,9180
520,6630
521,5355
522,5100
523,3825
524,5100
525,4845
526,5610
527,5610
528,6120
529,9945
530,10710
531,6885
532,4845
533,4590
534,4080
535,4845
536,4845
537,6120
538,10965
539,10965
540,9180
541,9180
542,6885
543,4845
544,4335
545,5355
546,4845
547,5100
548,4335
549,5355
550,4845
551,4845
552,4590
553,4335
554,5355
555,6375
556,7905
557,7395
558,7395
559,8415
560,7140
561,5100
562,3825
563,5100
564,4845
565,6885
566,6630
567,4845
568,4080
569,5100
570,6885
571,7650
572,6120
573,5100
574,4335
575,5610
576,7140
577,8160
578,5610
579,4335
580,4335
581,6120
582,10455
583,13005
584,9945
585,6885
586,6375
587,6630
588,8160
589,6375
590,4335
591,5355
592,6630
593,7395
594,5100
595,7395
596,8160
597,7905
598,6630
599,7395
600,8160
601,7650
602,6630
603,4590
604,4335
605,6120
606,5355
607,4845
608,5865
609,7140
610,4845
611,6375
612,10710
613,9945
614,9180
615,11475
616,10200
617,7140
618,6630
619,4845
620,4590
621,5865
622,7140
623,7140
624,6120
625,6630
626,6885
627,7650
628,6885
629,7395
630,8670
631,7395
632,4335
633,4080
634,3825
635,4080
636,4845
637,5100
638,4335
639,4590
640,5100
641,5355
642,5100
643,5100
644,5100
645,4335
646,5865
647,8160
648,8415
649,6885
650,5100
651,5100
652,4845
653,5355
654,5100
655,6375
656,8415
657,7905
658,6120
659,3570
660,4335
661,5610
662,6630
663,8925
664,11730
665,16830
666,19890
667,15810
668,11730
669,10710
670,8160
671,5100
672,4335
673,5865
674,6630
675,8415
676,9945
677,8670
678,7140
679,7905
680,7905
681,7650
682,6885
683,6375
684,7650
685,8925
686,10965
687,8415
688,5610
689,5865
690,6630
691,7395
692,6885
693,8415
694,11730
695,17340
696,18615
697,11730
698,5865
699,4590
700,5355
701,6630
702,5610
703,5610
704,7905
705,6375
706,5100
707,7140
708,9180
709,6885
710,4845
711,4335
712,5355
713,7140
714,7140
715,5865
716,5355
717,5100
718,5865
719,6375
720,6120
721,5100
722,4845
723,6885
724,11475
725,11985
726,6885
727,5610
728,5865
729,5610
730,4590
731,5865
732,5355
733,5100
734,5100
735,4335
736,5100
737,4335
738,4080
739,4845
740,7650
741,8925
742,7140
743,5100
744,5610
745,6885
746,5610
747,5100
748,6120
749,8925
750,11985
751,11985
752,8925
753,6630
754,6630
755,8415
756,8670
757,6885
758,4590
759,5610
760,5610
761,4845
762,5865
763,6630
764,6120
765,4590
766,4590
767,6120
768,6120
769,5100
770,5100
771,4335
772,4845
773,4080
774,4335
775,4080
776,3570
777,4590
778,4080
779,4335
780,4335
781,3570
782,4335
783,4335
784,5100
785,6375
786,5355
787,5100
788,7140
789,9180
790,5865
791,4080
792,6375
793,7395
794,6375
795,6885
796,9945
797,6630
798,5865
799,6630
800,6120
801,5610
802,4335
803,4335
804,4080
805,5355
806,5100
807,5100
808,4845
809,5355
810,8160
811,11220
812,9690
813,10965
814,10965
815,9945
816,9435
817,7140
818,5865
819,5865
820,7395
821,8160
822,8670
823,6885
824,5355
825,5610
826,6120
827,6375
828,6885
829,6375
830,6375
831,6120
832,5610
833,6120
834,9435
835,13005
836,15300
837,15300
838,10455
839,6375
840,5355
841,5355
842,6375
843,5355
844,4845
845,6120
846,7140
847,10455
848,12750
849,10455
850,7650
851,6375
852,6120
853,4590
854,4590
855,4845
856,5865
857,6120
858,5865
859,7395
860,6630
861,5100
862,5610
863,9435
864,11475
865,7395
866,5865
867,6120
868,5610
869,7650
870,10200
871,7905
872,5865
873,5355
874,6120
875,6120
876,4590
877,5610
878,4845
879,5865
880,4590
881,5355
882,7395
883,7905
884,6630
885,5100
886,6375
887,8415
888,9690
889,6885
890,5100
891,4080
892,4335
893,4335
894,5865
895,8670
896,10965
897,7395
898,4845
899,4080
900,3570
901,3825
902,4335
903,4335
904,5100
905,7140
906,7395
907,6120
908,5355
909,5100
910,5865
911,4845
912,4335
913,5610
914,5610
915,6885
916,9435
917,7650
918,5100
919,4080
920,4590
921,4590
922,4080
923,5100
924,6630
925,7395
926,5100
927,4335
928,4590
929,7905
930,9690
931,6885
932,5355
933,7650
934,6885
935,6120
936,5865
937,6375
938,5610
939,5100
940,4080
941,3825
942,4845
943,4335
944,3570
945,5355
946,5865
947,5865
948,6375
949,9435
950,11475
951,8415
952,5100
953,5100
954,5355
955,5100
956,6630
957,5865
958,4590
959,4845
960,6375
961,8160
962,11985
963,12240
964,6120
965,6375
966,8925
967,6885
968,7650
969,7905
970,7650
971,4335
972,5355
973,6375
974,5355
975,4590
976,4335
977,4845
978,5355
979,6375
980,6630
981,6120
982,6885
983,7395
984,7140
985,7395
986,9690
987,9435
988,6630
989,6120
990,7650
991,8160
992,7140
993,5610
994,4590
995,5355
996,5100
997,5355
998,5100
999,6630
1000,6375
1001,5355
1002,4590
1003,5355
1004,5100
1005,4845
1006,7650
1007,9945
1008,7905
1009,6630
1010,5865
1011,4845
1012,4590
1013,6630
1014,12750
1015,16065
1016,12495
1017,6630
1018,6375
1019,7140
1020,7395
1021,6630
1022,7395
1023,5865
1024,6120
1025,6120
1026,5865
1027,6630
1028,8160
1029,8925
1030,8670
1031,7395
1032,4845
1033,4080
1034,4590
1035,6630
1036,11985
1037,14535
1038,9945
1039,5865
1040,4335
1041,4590
1042,4590
1043,4590
1044,4335
1045,4335
1046,6120
1047,8925
1048,8415
1049,7395
1050,6375
1051,5355
1052,5610
1053,5100
1054,5100
1055,4335
1056,4590
1057,5100
1058,4335
1059,5355
1060,5100
1061,5355
1062,7650
1063,9180
1064,7650
1065,4590
1066,4080
1067,4590
1068,5100
1069,4845
1070,4335
1071,5100
1072,8670
1073,9435
1074,7395
1075,5865
1076,5610
1077,5355
1078,4845
1079,5100
1080,4590
1081,6630
1082,7650
1083,8670
1084,8925
1085,6885
1086,5100
1087,7650
1088,10710
1089,8415
1090,7650
1091,5610
1092,5865
1093,6630
1094,5865
1095,4335
1096,5355
1097,4590
1098,4080
1099,5610
1100,5100
1101,4590
1102,7140
1103,5865
1104,5355
1105,5865
1106,5355
1107,5610
1108,5100
1109,5355
1110,6120
1111,7395
1112,9945
1113,10965
1114,9180
1115,6120
1116,4590
1117,5865
1118,4845
1119,4845
1120,4845
1121,5100
1122,5100
1123,5865
1124,4590
1125,4845
1126,5865
1127,7905
1128,5610
1129,4845
1130,5865
1131,7650
1132,7650
1133,5610
1134,6375
1135,6630
1136,5355
1137,6120
1138,6375
1139,6885
1140,6375
1141,7395
1142,5610
1143,6120
1144,8670
1145,11475
1146,11220
1147,8670
1148,6630
1149,5355
1150,4845
1151,6885
1152,9435
1153,7395
1154,4845
1155,6120
1156,7650
1157,6630
1158,5100
1159,5610
1160,8415
1161,8670
1162,6630
1163,5865
1164,4335
1165,5355
1166,6375
1167,4080
1168,4590
1169,5610
1170,5610
1171,7650
1172,7140
1173,6120
1174,6375
1175,5610
1176,10965
1177,14280
1178,12240
1179,7395
1180,4590
1181,4590
1182,4335
1183,3825
1184,4335
1185,5610
1186,6120
1187,8160
1188,10965
1189,7905
1190,7140
1191,7140
1192,9180
1193,13005
1194,9180
1195,7140
1196,8160
1197,5865
1198,5865
1199,5100
1200,4845
1201,7905
1202,11475
1203,11730
1204,8925
1205,6375
1206,5865
1207,8925
1208,6375
1209,5865
1210,9180
1211,9435
1212,6375
1213,5610
1214,6885
1215,6375
1216,5865
1217,6375
1218,9180
1219,7650
1220,7395
1221,6120
1222,5100
1223,6375
1224,6375
1225,4335
1226,4590
1227,5865
1228,7395
1229,8160
1230,5610
1231,4845
1232,5100
1233,4590
1234,5610
1235,6375
1236,5355
1237,5100
1238,5865
1239,7650
1240,6375
1241,8415
1242,8925
1243,8160
1244,7140
1245,10455
1246,9180
1247,6120
1248,5355
1249,5100
1250,4590
1251,5610
1252,6630
1253,6885
1254,6375
1255,5610
1256,5100
1257,4845
1258,5865
1259,8415
1260,6630
1261,4080
1262,5100
1263,5100
1264,4845
1265,5100
1266,5100
1267,6120
1268,8160
1269,9945
1270,7905
1271,5865
1272,5610
1273,4845
1274,5355
1275,4590
1276,5355
1277,7140
1278,10965
1279,9945
1280,5865
1281,4080
1282,4590
1283,4845
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
