Distance_(pixels),Gray_Value
242,7905
243,7905
244,5865
245,8925
246,18615
247,22440
248,13260
249,6630
250,11220
251,12495
252,6375
253,6630
254,10455
255,10455
256,10200
257,11730
258,13005
259,10455
260,8925
261,14280
262,16320
263,9435
264,5355
265,5610
266,4590
267,5100
268,7395
269,8160
270,6885
271,7140
272,11220
273,8925
274,6120
275,6375
276,7395
277,4590
278,4080
279,5865
280,7650
281,6630
282,5610
283,4335
284,4590
285,6630
286,7140
287,7650
288,6120
289,5355
290,5865
291,4845
292,4590
293,4335
294,4080
295,4590
296,5865
297,6375
298,6630
299,6120
300,8415
301,12240
302,12495
303,7905
304,4845
305,4080
306,5355
307,6885
308,6375
309,7650
310,7905
311,5355
312,4845
313,4335
314,4590
315,5100
316,8670
317,11220
318,8160
319,5865
320,4590
321,5610
322,8925
323,9690
324,6375
325,7140
326,10455
327,11220
328,7650
329,5355
330,5355
331,4845
332,5355
333,4590
334,4335
335,5100
336,8415
337,9945
338,6120
339,8160
340,11730
341,7905
342,4845
343,4080
344,4335
345,6375
346,5610
347,4335
348,6885
349,8670
350,6375
351,4080
352,3570
353,4080
354,4080
355,4335
356,4335
357,5100
358,6375
359,5610
360,4845
361,4080
362,3570
363,4335
364,4335
365,5355
366,4335
367,6630
368,5100
369,3315
370,3825
371,4080
372,4335
373,3570
374,5355
375,6885
376,5100
377,6120
378,6885
379,4590
380,7395
381,6375
382,7905
383,18360
384,18360
385,10200
386,8925
387,6120
388,4590
389,5100
390,4335
391,5100
392,5100
393,5865
394,8925
395,12240
396,15555
397,8415
398,7905
399,13515
400,11475
401,7650
402,7395
403,4845
404,6375
405,5355
406,5355
407,5865
408,6375
409,5610
410,4590
411,4335
412,4590
413,4845
414,5865
415,5610
416,5100
417,7650
418,7650
419,5865
420,5610
421,6375
422,6120
423,5355
424,5610
425,7905
426,13005
427,13770
428,7650
429,5865
430,7140
431,4845
432,6120
433,7395
434,4845
435,4590
436,4845
437,6120
438,5610
439,6120
440,10455
441,8415
442,4590
443,4590
444,5610
445,4845
446,6375
447,11220
448,9690
449,5100
450,7650
451,7395
452,5610
453,8925
454,7905
455,6630
456,11730
457,10710
458,6375
459,6375
460,7140
461,5865
462,4080
463,4845
464,4080
465,4335
466,4590
467,3825
468,4335
469,4845
470,4335
471,4080
472,5355
473,6630
474,6120
475,5355
476,6375
477,5865
478,5610
479,6885
480,6885
481,6120
482,5355
483,4590
484,4590
485,4080
486,3825
487,4590
488,5100
489,4590
490,4590
491,6630
492,7140
493,5865
494,5355
495,5355
496,4080
497,4080
498,4335
499,4845
500,4590
501,4335
502,5610
503,7395
504,8925
505,10710
506,10455
507,7905
508,5865
509,6885
510,10965
511,12240
512,7140
513,7905
514,11730
515,12750
516,8670
517,7140
518,5610
519,4335
520,4335
521,6120
522,6120
523,5100
524,4335
525,4080
526,4590
527,3315
528,4335
529,4845
530,4080
531,4335
532,3825
533,5100
534,6885
535,5100
536,4335
537,4590
538,5100
539,5865
540,4845
541,4335
542,4845
543,7905
544,11730
545,10455
546,8160
547,7650
548,7140
549,4590
550,4590
551,4335
552,5865
553,5355
554,4590
555,4590
556,5865
557,5355
558,5100
559,5100
560,4590
561,4590
562,5355
563,5355
564,4590
565,3825
566,4590
567,4845
568,5865
569,7140
570,9945
571,7650
572,6120
573,4845
574,4335
575,4590
576,7395
577,6885
578,5100
579,5355
580,5355
581,6375
582,5355
583,4590
584,4590
585,4845
586,6120
587,8925
588,10455
589,11730
590,11985
591,9690
592,7650
593,9435
594,9945
595,9180
596,7650
597,8415
598,7140
599,3825
600,4080
601,5100
602,4845
603,4335
604,4335
605,4590
606,4335
607,4335
608,7650
609,10710
610,10455
611,8160
612,7650
613,6120
614,5100
615,3825
616,4335
617,4080
618,3825
619,4335
620,4080
621,4335
622,4335
623,4845
624,6630
625,6885
626,6120
627,5865
628,6630
629,6885
630,6375
631,4845
632,4845
633,4335
634,5610
635,4845
636,4845
637,6375
638,7395
639,5865
640,3315
641,5100
642,5355
643,5610
644,4335
645,5100
646,6630
647,8415
648,12495
649,9690
650,5610
651,4845
652,5100
653,5100
654,4590
655,5610
656,5610
657,5355
658,4845
659,5865
660,6630
661,6375
662,4845
663,4335
664,4590
665,5865
666,6375
667,7650
668,9435
669,10200
670,8415
671,6375
672,5355
673,5355
674,6120
675,6630
676,6375
677,4080
678,5610
679,7650
680,7395
681,6375
682,5610
683,6120
684,6120
685,4845
686,4080
687,3825
688,3570
689,3570
690,4590
691,7395
692,10710
693,8415
694,4590
695,6630
696,7650
697,7905
698,6375
699,4080
700,4080
701,5100
702,5865
703,6120
704,7140
705,14790
706,17850
707,12750
708,8160
709,5865
710,5100
711,5355
712,6120
713,5610
714,5100
715,5355
716,4845
717,4845
718,5355
719,6120
720,5355
721,8670
722,10965
723,9435
724,7650
725,5355
726,6120
727,5610
728,4845
729,4335
730,4590
731,4080
732,5100
733,6120
734,5865
735,4590
736,4080
737,4080
738,3315
739,4590
740,5355
741,5100
742,5610
743,5100
744,5610
745,5355
746,5355
747,3825
748,4335
749,5100
750,5610
751,5100
752,4080
753,3570
754,4590
755,5100
756,6120
757,5865
758,6630
759,10455
760,11475
761,10965
762,10965
763,7905
764,5865
765,5865
766,5610
767,5610
768,5610
769,5865
770,6375
771,5355
772,5610
773,4845
774,6375
775,8670
776,9435
777,8415
778,6375
779,3825
780,4335
781,3825
782,4335
783,6120
784,5100
785,5865
786,7905
787,8670
788,5865
789,4590
790,4590
791,4335
792,5100
793,4335
794,5355
795,4590
796,4590
797,3825
798,4590
799,5610
800,7395
801,6375
802,5610
803,5100
804,5610
805,4590
806,3825
807,3315
808,4080
809,4845
810,5610
811,5610
812,5865
813,7140
814,6375
815,6885
816,7140
817,5355
818,4590
819,6120
820,6375
821,6630
822,6885
823,6375
824,5100
825,3570
826,5100
827,5100
828,6885
829,6375
830,6375
831,5355
832,4590
833,4335
834,2805
835,4590
836,6630
837,6885
838,5610
839,5610
840,6885
841,6630
842,4845
843,5610
844,5865
845,4590
846,4590
847,5610
848,4845
849,6120
850,6885
851,5865
852,6630
853,6885
854,5610
855,4590
856,5610
857,3825
858,5610
859,8160
860,5865
861,5100
862,8415
863,10710
864,8160
865,5865
866,5100
867,4335
868,4590
869,4590
870,5610
871,9180
872,13005
873,12240
874,8925
875,9435
876,10965
877,9690
878,6630
879,5355
880,4845
881,6375
882,7905
883,7650
884,7905
885,6885
886,5610
887,4590
888,5355
889,5355
890,4845
891,4590
892,5100
893,4590
894,4845
895,6885
896,8670
897,8160
898,7140
899,6630
900,6120
901,4845
902,4845
903,5100
904,4845
905,5865
906,9435
907,7650
908,4845
909,4590
910,5100
911,4335
912,4845
913,5610
914,4845
915,4335
916,4845
917,5355
918,8670
919,13005
920,9180
921,6120
922,7650
923,7650
924,6630
925,6375
926,5100
927,4335
928,6630
929,8670
930,7395
931,5610
932,7905
933,8925
934,9435
935,7395
936,5610
937,4080
938,5100
939,4335
940,4335
941,3825
942,7140
943,10455
944,9690
945,5865
946,5355
947,6375
948,5865
949,5355
950,6885
951,6375
952,4845
953,6120
954,6120
955,7140
956,6630
957,5355
958,4590
959,3570
960,5100
961,4335
962,3570
963,7140
964,6630
965,4845
966,6120
967,6120
968,4845
969,4845
970,5355
971,12240
972,16830
973,11730
974,6885
975,5865
976,6885
977,6120
978,4335
979,4845
980,4080
981,4590
982,4590
983,4590
984,5610
985,3570
986,4590
987,5100
988,6375
989,6120
990,5865
991,10965
992,11985
993,7905
994,5355
995,6120
996,9945
997,10710
998,6120
999,7905
1000,8415
1001,5100
1002,9435
1003,8415
1004,6375
1005,6120
1006,5355
1007,9180
1008,8160
1009,6120
1010,6885
1011,7140
1012,4590
1013,3570
1014,4080
1015,5355
1016,5355
1017,4590
1018,5355
1019,5100
1020,5100
1021,5100
1022,4590
1023,4335
1024,4845
1025,5865
1026,5355
1027,4590
1028,4590
1029,5355
1030,6375
1031,5610
1032,6630
1033,8160
1034,7395
1035,5610
1036,4335
1037,5355
1038,7140
1039,6885
1040,6375
1041,6120
1042,6375
1043,6120
1044,5865
1045,4080
1046,4590
1047,4590
1048,4080
1049,4590
1050,5355
1051,4845
1052,4335
1053,4335
1054,7140
1055,7140
1056,5355
1057,7395
1058,8925
1059,9690
1060,7650
1061,7140
1062,6375
1063,4845
1064,5355
1065,4335
1066,4845
1067,5355
1068,6120
1069,5355
1070,7140
1071,7905
1072,6885
1073,7395
1074,5355
1075,4590
1076,5355
1077,7140
1078,6885
1079,8415
1080,12495
1081,11985
1082,8415
1083,7140
1084,5355
1085,3825
1086,5355
1087,5865
1088,6120
1089,6630
1090,5865
1091,6120
1092,8160
1093,7395
1094,5355
1095,7395
1096,9690
1097,8160
1098,4845
1099,4845
1100,5100
1101,5100
1102,5355
1103,5610
1104,4845
1105,5100
1106,4590
1107,5100
1108,6375
1109,4845
1110,3570
1111,3570
1112,4590
1113,4335
1114,3570
1115,3570
1116,3570
1117,3825
1118,4080
1119,6885
1120,9690
1121,9180
1122,6120
1123,5865
1124,4845
1125,4335
1126,4590
1127,4845
1128,7650
1129,9945
1130,10455
1131,7905
1132,5100
1133,5610
1134,4590
1135,3825
1136,7650
1137,8160
1138,6375
1139,3570
1140,5355
1141,7395
1142,5610
1143,5355
1144,6375
1145,7905
1146,9690
1147,6885
1148,4080
1149,7395
1150,8925
1151,5610
1152,5100
1153,5355
1154,5355
1155,4080
1156,4335
1157,4845
1158,8670
1159,9945
1160,6120
1161,5610
1162,6885
1163,5610
1164,7395
1165,10455
1166,7650
1167,4845
1168,6120
1169,4845
1170,5100
1171,4335
1172,3825
1173,5355
1174,6885
1175,5355
1176,4335
1177,5610
1178,5610
1179,4590
1180,7905
1181,12240
1182,8415
1183,5100
1184,4335
1185,4335
1186,4335
1187,4845
1188,7140
1189,8415
1190,5100
1191,4080
1192,4335
1193,4845
1194,4845
1195,6375
1196,10455
1197,8415
1198,5610
1199,6885
1200,7905
1201,6885
1202,6375
1203,4590
1204,3315
1205,5100
1206,6120
1207,5610
1208,5610
1209,4845
1210,5100
1211,5610
1212,8670
1213,7650
1214,6120
1215,5100
1216,3570
1217,5100
1218,6120
1219,6120
1220,6120
1221,5610
1222,5355
1223,5355
1224,5100
1225,5865
1226,8160
1227,7140
1228,4845
1229,4080
1230,4590
1231,4845
1232,4845
1233,5100
1234,5100
1235,4080
1236,4590
1237,4845
1238,4845
1239,4590
1240,6375
1241,7905
1242,5865
1243,5100
1244,4590
1245,6885
1246,9435
1247,8160
1248,7140
1249,6120
1250,5100
1251,4845
1252,5100
1253,4590
1254,4590
1255,6120
1256,7140
1257,5355
1258,3825
1259,7140
1260,7395
1261,5610
1262,4590
1263,6375
1264,7140
1265,6885
1266,5610
1267,5100
1268,5865
1269,6630
1270,4590
1271,4590
1272,4335
1273,4335
1274,5610
1275,5610
1276,5100
1277,4335
1278,6120
1279,6885
